Reservoir,Site,DateTime,Depth_m,Temp_C,DO_mgL,DOSat,Cond_uScm,PAR_umolm2s,ORP_mV,pH,Flag_Temp,Flag_DO,Flag_DOSat,Flag_Cond,Flag_PAR,Flag_ORP,Flag_pH
BVR,50,6/18/15 19:05,8,10.8,2.7,NA,31,0.19,NA,5.6,0,0,1,0,0,1,0
BVR,50,6/18/15 19:05,9,9.6,2.4,NA,31.8,0.02,NA,5.6,0,0,1,0,0,1,0
BVR,50,6/18/15 19:05,9,9.6,2.4,NA,31.8,0.017,NA,5.6,0,0,1,0,0,1,0
BVR,50,6/18/15 19:05,10,8.4,1.38,NA,57.2,0,NA,5.79,0,0,1,0,0,1,0
BVR,50,6/18/15 19:05,10,8.4,1.38,NA,57.2,0.001701,NA,5.79,0,0,1,0,0,1,0
BVR,50,6/18/15 19:05,11,8,1.4,NA,70.9,0,NA,5.93,0,0,1,0,0,1,0
BVR,50,6/18/15 19:05,11,8,1.4,NA,70.9,0,NA,5.93,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,0.1,28,6.3,NA,28.4,0,NA,7.08,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,0.1,28,6.3,NA,28.4,0,NA,7.08,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,1,28,6.58,NA,28.4,0,NA,7.13,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,1,28,6.58,NA,28.4,0,NA,7.13,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,2,27.9,6.17,NA,28.4,0,NA,7.21,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,2,27.9,6.17,NA,28.4,0,NA,7.21,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,3,26.5,6.65,NA,29.1,0,NA,7.15,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,3,26.5,6.65,NA,29.1,0,NA,7.15,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,4,23.7,7.57,NA,30.1,0,NA,7.06,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,4,23.7,7.57,NA,30.1,0,NA,7.06,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,5,18.5,5.74,NA,30.3,0,NA,6.71,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,5,18.5,5.74,NA,30.3,0,NA,6.71,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,6,13.8,4.2,NA,30.7,0,NA,6.51,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,6,13.8,4.2,NA,30.7,0,NA,6.51,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,7,11.1,2.65,NA,30.7,0,NA,6.28,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,7,11.1,2.65,NA,30.7,0,NA,6.28,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,8,9.7,2.01,NA,32.1,0,NA,6.03,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,8,9.7,2.01,NA,32.1,0,NA,6.03,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,9,8.6,1.18,NA,52.8,0,NA,5.93,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,9,8.6,1.18,NA,52.8,0,NA,5.93,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,10,8.1,1.16,NA,73.5,0,NA,6.03,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,10,8.1,1.16,NA,73.5,0,NA,6.03,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,11,7.9,1.15,NA,80.6,0,NA,6.2,0,0,1,0,0,1,0
BVR,50,6/18/15 22:10,11,7.9,1.15,NA,80.6,0,NA,6.2,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,0.1,27.4,6.29,NA,28.5,0,NA,6.95,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,0.1,27.4,6.29,NA,28.5,0,NA,6.95,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,1,27.5,5.82,NA,28.5,0,NA,7.07,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,1,27.5,5.82,NA,28.5,0,NA,7.07,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,2,27.5,6.12,NA,28.5,0,NA,7.1,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,2,27.5,6.12,NA,28.5,0,NA,7.1,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,3,27.4,6.12,NA,28.5,0,NA,7.09,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,3,27.4,6.12,NA,28.5,0,NA,7.09,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,4,22,6.04,NA,30.5,0,NA,6.96,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,4,22,6.04,NA,30.5,0,NA,6.96,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,5,17.8,5.32,NA,30.6,0,NA,6.66,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,5,17.8,5.32,NA,30.6,0,NA,6.66,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,6,14.4,4.2,NA,30.9,0,NA,6.44,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,6,14.4,4.2,NA,30.9,0,NA,6.44,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,7,12.2,2.97,NA,31,0,NA,5.89,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,7,12.2,2.97,NA,31,0,NA,5.89,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,8,107,2.28,NA,31.2,0,NA,5.8,2,0,1,0,0,1,0
BVR,50,6/19/15 2:28,8,107,2.28,NA,31.2,0,NA,5.8,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,9,9.5,2.38,NA,32.3,0,NA,5.76,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,9,9.5,2.38,NA,32.3,0,NA,5.76,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,10,8,1.17,NA,70,0,NA,5.94,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,10,8,1.17,NA,70,0,NA,5.94,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,11,7.9,1.13,NA,82.1,0,NA,6.12,0,0,1,0,0,1,0
BVR,50,6/19/15 2:28,11,7.9,1.13,NA,82.1,0,NA,6.12,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,0.1,27.3,6.22,NA,28.5,0,NA,7.08,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,0.1,27.3,6.22,NA,28.5,0,NA,7.08,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,1,27.3,6.22,NA,28.5,0,NA,7.08,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,1,27.3,6.22,NA,28.5,0,NA,7.08,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,2,27.3,5.9,NA,28.5,0,NA,7.12,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,2,27.3,5.9,NA,28.5,0,NA,7.12,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,3,26.8,6.02,NA,28.7,0,NA,7.12,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,3,26.8,6.02,NA,28.7,0,NA,7.12,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,4,22.4,6.07,NA,30.3,0,NA,6.78,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,4,22.4,6.07,NA,30.3,0,NA,6.78,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,5,18.4,5.08,NA,30.5,0,NA,6.44,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,5,18.4,5.08,NA,30.5,0,NA,6.44,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,6,14.4,4.22,NA,30.8,0,NA,6.08,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,6,14.4,4.22,NA,30.8,0,NA,6.08,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,7,12,2.66,NA,31.1,0,NA,5.83,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,7,12,2.66,NA,31.1,0,NA,5.83,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,8,10,1.63,NA,31.4,0,NA,5.76,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,8,10,1.63,NA,31.4,0,NA,5.76,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,9,8.6,1.05,NA,48.7,0,NA,5.85,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,9,8.6,1.05,NA,48.7,0,NA,5.85,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,10,8.1,1.05,NA,70.1,0,NA,6.02,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,10,8.1,1.05,NA,70.1,0,NA,6.02,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,11,7.9,1.05,NA,79.1,0,NA,6.14,0,0,1,0,0,1,0
BVR,50,6/19/15 3:51,11,7.9,1.05,NA,79.1,0,NA,6.14,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,0.1,26.8,6.35,NA,28.5,122,NA,6.85,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,0.1,26.8,6.35,NA,28.5,122,NA,6.85,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,1,26.9,6.24,NA,28.5,52.4,NA,6.89,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,1,26.9,6.24,NA,28.5,52.4,NA,6.89,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,2,26.9,5.71,NA,28.5,19.2,NA,7,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,2,26.9,5.71,NA,28.5,19.2,NA,7,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,3,26.8,6.04,NA,28.5,12.22,NA,7.04,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,3,26.8,6.04,NA,28.5,12.22,NA,7.04,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,4,23.3,7.16,NA,30.2,7.25,NA,6.9,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,4,23.3,7.16,NA,30.2,7.25,NA,6.9,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,5,18.6,5.85,NA,30.4,4.3,NA,6.71,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,5,18.6,5.85,NA,30.4,4.3,NA,6.71,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,6,14.3,4.23,NA,30.7,2.67,NA,6.49,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,6,14.3,4.23,NA,30.7,2.67,NA,6.49,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,7,11.9,2.85,NA,30.9,1.36,NA,6.32,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,7,11.9,2.85,NA,30.9,1.36,NA,6.32,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,8,10.4,1.86,NA,31.3,0.3,NA,5.85,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,8,10.4,1.86,NA,31.3,0.3,NA,5.85,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,9,9.3,2.13,NA,37.8,0.02,NA,5.87,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,9,9.3,2.13,NA,37.8,0.017,NA,5.87,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,10,8.5,1.04,NA,58.7,0,NA,5.97,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,10,8.5,1.04,NA,58.7,0.0034,NA,5.97,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,11,8,1.02,NA,76.4,0,NA,6.1,0,0,1,0,0,1,0
BVR,50,6/19/15 7:50,11,8,1.02,NA,76.4,0.0017,NA,6.1,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,0.1,26.9,6.94,NA,28.4,1234,NA,7.03,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,0.1,26.9,6.94,NA,28.4,1234,NA,7.03,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,1,26.9,7.17,NA,28.4,562,NA,7.08,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,1,26.9,7.17,NA,28.4,562,NA,7.08,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,2,26.9,6.64,NA,28.4,266,NA,7.07,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,2,26.9,6.64,NA,28.4,266,NA,7.07,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,3,26.8,6.42,NA,28.4,179,NA,7.04,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,3,26.8,6.42,NA,28.4,179,NA,7.04,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,4,22.4,7,NA,30.2,92,NA,6.87,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,4,22.4,7,NA,30.2,92,NA,6.87,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,5,17.8,5.55,NA,30.5,60,NA,6.52,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,5,17.8,5.55,NA,30.5,60,NA,6.52,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,6,14.9,4.82,NA,30.6,35,NA,6.27,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,6,14.9,4.82,NA,30.6,35,NA,6.27,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,7,12.7,3.55,NA,31,14.7,NA,6,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,7,12.7,3.55,NA,31,14.7,NA,6,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,8,10.8,2.18,NA,31.5,1.99,NA,5.88,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,8,10.8,2.18,NA,31.5,1.99,NA,5.88,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,9,9.1,1.1,NA,36.7,0.17,NA,5.88,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,9,9.1,1.1,NA,36.7,0.166,NA,5.88,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,10,8.4,0.94,NA,62.7,0.04,NA,5.95,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,10,8.4,0.94,NA,62.7,0.04,NA,5.95,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,11,8,0.95,NA,76.1,0,NA,6.11,0,0,1,0,0,1,0
BVR,50,6/19/15 10:14,11,8,0.95,NA,76.1,0.001,NA,6.11,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,0.1,27.5,6.81,NA,28.4,1371,NA,6.8,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,0.1,27.5,6.81,NA,28.4,1371,NA,6.8,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,1,27.4,7.04,NA,28.4,763,NA,6.82,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,1,27.4,7.04,NA,28.4,763,NA,6.82,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,2,27.2,6.51,NA,28.4,341,NA,6.91,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,2,27.2,6.51,NA,28.4,341,NA,6.91,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,3,27.1,6.3,NA,28.4,227,NA,6.91,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,3,27.1,6.3,NA,28.4,227,NA,6.91,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,4,22.1,7,NA,30.3,75.8,NA,6.74,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,4,22.1,7,NA,30.3,75.8,NA,6.74,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,5,18.9,5.72,NA,30.2,43.23,NA,6.48,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,5,18.9,5.72,NA,30.2,43.23,NA,6.48,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,6,14.8,4.35,NA,30.8,19.72,NA,6.09,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,6,14.8,4.35,NA,30.8,19.72,NA,6.09,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,7,11.4,2.37,NA,30.8,7.34,NA,5.94,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,7,11.4,2.37,NA,30.8,7.335,NA,5.94,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,8,10.4,1.4,NA,31.2,1.22,NA,5.86,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,8,10.4,1.4,NA,31.2,1.219,NA,5.86,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,9,8.8,0.71,NA,43,0.35,NA,5.81,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,9,8.8,0.71,NA,43,0.3504,NA,5.81,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,10,8.1,0.52,NA,68.9,0.01,NA,5.95,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,10,8.1,0.52,NA,68.9,0.0136,NA,5.95,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,11,7.9,0.52,NA,79.3,0,NA,6.1,0,0,1,0,0,1,0
BVR,50,6/19/15 12:58,11,7.9,0.52,NA,79.3,0.0017,NA,6.1,0,0,1,0,0,1,0
BVR,50,6/25/15 12:00,-0.1,NA,NA,NA,NA,1480,NA,NA,1,1,1,1,0,1,1
BVR,50,6/25/15 12:00,0.1,NA,NA,NA,NA,970,NA,7.15,1,1,1,1,0,1,0
BVR,50,6/25/15 12:00,0.1,27.8,6.13,83.8,29.2,NA,NA,7.15,0,0,0,0,1,1,0
BVR,50,6/25/15 12:00,1,NA,NA,NA,NA,139,NA,7.13,1,1,1,1,0,1,0
BVR,50,6/25/15 12:00,1,27.6,6.27,84.8,29.2,NA,NA,7.13,0,0,0,0,1,1,0
BVR,50,6/25/15 12:00,2,NA,NA,NA,NA,120,NA,7.08,1,1,1,1,0,1,0
BVR,50,6/25/15 12:00,2,26.5,6.65,87.6,29.6,NA,NA,7.08,0,0,0,0,1,1,0
BVR,50,6/25/15 12:00,3,NA,NA,NA,NA,85,NA,6.81,1,1,1,1,0,1,0
BVR,50,6/25/15 12:00,3,23,6.7,83.1,30.7,NA,NA,6.81,0,0,0,0,1,1,0
BVR,50,6/25/15 12:00,4,NA,NA,NA,NA,70.5,NA,6.41,1,1,1,1,0,1,0
BVR,50,6/25/15 12:00,4,18.6,4.9,55.9,30.6,NA,NA,6.41,0,0,0,0,1,1,0
BVR,50,6/25/15 12:00,5,NA,NA,NA,NA,36.4,NA,6,1,1,1,1,0,1,0
BVR,50,6/25/15 12:00,5,15.2,4.03,42.9,31,NA,NA,6,0,0,0,0,1,1,0
BVR,50,6/25/15 12:00,6,NA,NA,NA,NA,17.4,NA,5.91,1,1,1,1,0,1,0
BVR,50,6/25/15 12:00,6,12.3,2.97,29.6,32,NA,NA,5.91,0,0,0,0,1,1,0
BVR,50,6/25/15 12:00,7,NA,NA,NA,NA,7.8,NA,5.87,1,1,1,1,0,1,0
BVR,50,6/25/15 12:00,7,10.2,1.9,18.1,32,NA,NA,5.87,0,0,0,0,1,1,0
BVR,50,6/25/15 12:00,8,NA,NA,NA,NA,0.6,NA,5.9,1,1,1,1,0,1,0
BVR,50,6/25/15 12:00,8,8.9,1.39,12.8,45.4,NA,NA,5.9,0,0,0,0,1,1,0
BVR,50,6/25/15 12:00,9,NA,NA,NA,NA,0.01,NA,6.06,1,1,1,1,0,1,0
BVR,50,6/25/15 12:00,9,8.2,1.31,12,71.3,NA,NA,6.06,0,0,0,0,1,1,0
BVR,50,6/25/15 12:00,10,NA,NA,NA,NA,0,NA,6.18,1,1,1,1,0,1,0
BVR,50,6/25/15 12:00,10,8,1.33,11.9,83.8,NA,NA,6.18,0,0,0,0,1,1,0
BVR,50,6/25/15 12:00,11,NA,NA,NA,NA,0,NA,6.23,1,1,1,1,0,1,0
BVR,50,6/25/15 12:00,11,7.7,1.34,12,100.5,NA,NA,6.23,0,0,0,0,1,1,0
BVR,50,6/25/15 12:00,11.5,7.7,1.34,12,106.7,NA,NA,6.29,0,0,0,0,1,1,0
BVR,50,7/2/15 12:00,-0.1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
BVR,50,7/2/15 12:00,0.1,NA,NA,NA,NA,NA,NA,6.93,1,1,1,1,1,1,0
BVR,50,7/2/15 12:00,1,NA,NA,NA,NA,NA,NA,7.02,1,1,1,1,1,1,0
BVR,50,7/2/15 12:00,2,NA,NA,NA,NA,NA,NA,7.03,1,1,1,1,1,1,0
BVR,50,7/2/15 12:00,3,NA,NA,NA,NA,NA,NA,7.06,1,1,1,1,1,1,0
BVR,50,7/2/15 12:00,4,NA,NA,NA,NA,NA,NA,6.84,1,1,1,1,1,1,0
BVR,50,7/2/15 12:00,5,NA,NA,NA,NA,NA,NA,6.48,1,1,1,1,1,1,0
BVR,50,7/2/15 12:00,6,NA,NA,NA,NA,NA,NA,6.08,1,1,1,1,1,1,0
BVR,50,7/2/15 12:00,7,NA,NA,NA,NA,NA,NA,5.81,1,1,1,1,1,1,0
BVR,50,7/2/15 12:00,8,NA,NA,NA,NA,NA,NA,5.84,1,1,1,1,1,1,0
BVR,50,7/2/15 12:00,9,NA,NA,NA,NA,NA,NA,5.83,1,1,1,1,1,1,0
BVR,50,7/2/15 12:00,10,NA,NA,NA,NA,NA,NA,6.04,1,1,1,1,1,1,0
BVR,50,7/2/15 12:00,11,NA,NA,NA,NA,NA,NA,6.1,1,1,1,1,1,1,0
BVR,50,7/2/15 12:16,-0.1,NA,NA,NA,NA,1470,NA,NA,1,1,1,1,0,1,1
BVR,50,7/2/15 12:16,-0.1,NA,NA,NA,NA,1470,NA,NA,1,1,1,1,0,1,1
BVR,50,7/2/15 12:16,0.1,25.3,6.66,87,29.6,880,NA,6.93,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,0.1,25.3,6.66,87,29.6,880,NA,6.93,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,1,25.3,6.61,86.1,29.5,290,NA,7.02,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,1,25.3,6.61,86.1,29.5,290,NA,7.02,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,2,25.3,6.82,88.8,29.5,160,NA,7.03,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,2,25.3,6.82,88.8,29.5,160,NA,7.03,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,3,25.2,6.71,87.2,29.6,80,NA,7.06,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,3,25.2,6.71,87.2,29.6,80,NA,7.06,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,4,24.2,5.94,76.3,30.1,38,NA,6.84,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,4,24.2,5.94,76.3,30.1,38,NA,6.84,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,5,19,3.4,39.2,31.7,20.7,NA,6.48,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,5,19,3.4,39.2,31.7,20.7,NA,6.48,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,6,15.7,3.15,34,31.9,8.6,NA,6.08,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,6,15.7,3.15,34,31.9,8.6,NA,6.08,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,7,12.5,1.86,18.5,32.4,2.6,NA,5.81,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,7,12.5,1.86,18.5,32.4,2.6,NA,5.81,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,8,10.3,1.57,14.9,32.3,0.24,NA,5.81,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,8,10.3,1.57,14.9,32.3,0.24,NA,5.81,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,9,9.1,1.23,11.4,45.1,0.02,NA,5.83,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,9,9.1,1.23,11.4,45.1,0.02,NA,5.83,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,10,8.1,1.31,11.9,76.7,0,NA,6.04,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,10,8.1,1.31,11.9,76.7,0,NA,6.04,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,11,8,1.31,11.9,87.6,0,NA,6.1,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,11,8,1.31,11.9,87.6,0,NA,6.1,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,11.5,8,1.33,11.9,93.5,0,NA,6.17,0,0,0,0,0,1,0
BVR,50,7/2/15 12:16,11.5,8,1.33,11.9,93.5,0,NA,6.17,0,0,0,0,0,1,0
BVR,50,7/9/15 12:00,-0.1,NA,NA,NA,NA,1800,NA,NA,1,1,1,1,0,1,1
BVR,50,7/9/15 12:00,0.1,NA,NA,NA,NA,1300,NA,7.3,1,1,1,1,0,1,0
BVR,50,7/9/15 12:00,1,NA,NA,NA,NA,450,NA,7.23,1,1,1,1,0,1,0
BVR,50,7/9/15 12:00,2,NA,NA,NA,NA,200,NA,7.19,1,1,1,1,0,1,0
BVR,50,7/9/15 12:00,3,NA,NA,NA,NA,100,NA,7.06,1,1,1,1,0,1,0
BVR,50,7/9/15 12:00,4,NA,NA,NA,NA,55,NA,6.74,1,1,1,1,0,1,0
BVR,50,7/9/15 12:00,5,NA,NA,NA,NA,27,NA,6.31,1,1,1,1,0,1,0
BVR,50,7/9/15 12:00,6,NA,NA,NA,NA,12.9,NA,6.07,1,1,1,1,0,1,0
BVR,50,7/9/15 12:00,7,NA,NA,NA,NA,2.9,NA,5.95,1,1,1,1,0,1,0
BVR,50,7/9/15 12:00,8,NA,NA,NA,NA,0.57,NA,5.95,1,1,1,1,0,1,0
BVR,50,7/9/15 12:00,9,NA,NA,NA,NA,0.31,NA,5.94,1,1,1,1,0,1,0
BVR,50,7/9/15 12:00,10,NA,NA,NA,NA,0.26,NA,5.95,1,1,1,1,0,1,0
BVR,50,7/9/15 12:00,11,NA,NA,NA,NA,0.26,NA,6.08,1,1,1,1,0,1,0
BVR,50,7/16/15 12:00,-0.1,NA,NA,NA,NA,858,NA,NA,1,1,1,1,0,1,1
BVR,50,7/16/15 12:00,0.1,NA,NA,NA,NA,184,NA,NA,1,1,1,1,0,1,1
BVR,50,7/16/15 12:00,1,NA,NA,NA,NA,99.73,NA,NA,1,1,1,1,0,1,1
BVR,50,7/16/15 12:00,2,NA,NA,NA,NA,31.01,NA,NA,1,1,1,1,0,1,1
BVR,50,7/16/15 12:00,3,NA,NA,NA,NA,15.09,NA,NA,1,1,1,1,0,1,1
BVR,50,7/16/15 12:00,4,NA,NA,NA,NA,6.169,NA,NA,1,1,1,1,0,1,1
BVR,50,7/16/15 12:00,5,NA,NA,NA,NA,2.209,NA,NA,1,1,1,1,0,1,1
BVR,50,7/16/15 12:00,6,NA,NA,NA,NA,0.896,NA,NA,1,1,1,1,0,1,1
BVR,50,7/16/15 12:00,7,NA,NA,NA,NA,0.165,NA,NA,1,1,1,1,0,1,1
BVR,50,7/16/15 12:00,8,NA,NA,NA,NA,0.0357,NA,NA,1,1,1,1,0,1,1
BVR,50,7/16/15 12:00,9,NA,NA,NA,NA,0.0085,NA,NA,1,1,1,1,0,1,1
BVR,50,7/16/15 12:00,10,NA,NA,NA,NA,0,NA,NA,1,1,1,1,0,1,1
BVR,50,7/16/15 12:00,11,NA,NA,NA,NA,0,NA,NA,1,1,1,1,0,1,1
BVR,50,7/30/15 12:00,-0.1,NA,NA,NA,NA,77.25,NA,NA,1,1,1,1,0,1,1
BVR,50,7/30/15 12:00,0.1,NA,NA,NA,NA,1136,NA,7.18,1,1,1,1,0,1,0
BVR,50,7/30/15 12:00,0.1,27.7,5.25,70.5,29.7,NA,NA,7.18,0,0,0,0,1,1,0
