time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,PHS_frp_ads,CAR_dic,SIL_rsi
2016-05-17,0.0762,15.855,0,291.0722,0.3024,0.5484,0.0775,14.382,129.4376,14.382,10.1414,2.0283,0.199,0.4643,0.0775,78.2168,126.3866
2016-05-18,0.0758,15.504,0,293.2676,0.3124,0.5645,0.078,14.3063,128.7563,14.3063,10.0969,2.0194,0.1954,0.4559,0.078,78.2291,126.3866
2016-05-19,0.074,15.6706,0,292.2216,0.3225,0.5806,0.0785,14.2306,128.0751,14.2306,10.0524,2.0105,0.1918,0.4475,0.0785,78.2414,126.3866
2016-05-20,0.0682,15.6639,0,292.2639,0.3326,0.5968,0.079,14.1549,127.3938,14.1549,10.0078,2.0016,0.1882,0.4391,0.079,78.2536,126.3866
2016-05-21,0.0878,15.9884,0,290.2453,0.3427,0.6129,0.0794,14.0792,126.7126,14.0792,9.9633,1.9927,0.1846,0.4307,0.0794,78.2659,126.3866
2016-05-22,0.0945,16.0148,0,290.0825,0.3528,0.629,0.0799,14.0035,126.0313,14.0035,9.9188,1.9838,0.181,0.4223,0.0799,78.2782,126.3866
2016-05-23,0.088,16.058,0,289.8158,0.3628,0.6452,0.0804,13.9278,125.3501,13.9278,9.8743,1.9749,0.1774,0.4138,0.0804,78.2905,126.3866
2016-05-24,0.0842,17.0124,0,284.0376,0.3729,0.6613,0.0809,13.8521,124.6688,13.8521,10.0905,2.0181,0.1884,0.4397,0.0809,78.3027,126.3866
2016-05-25,0.0812,18.2821,0,276.663,0.383,0.6774,0.0814,13.7764,123.9876,13.7764,10.3068,2.0614,0.1995,0.4655,0.0814,78.315,126.3866
2016-05-26,0.0797,19.6798,0,268.9315,0.3931,0.6935,0.0818,13.7007,123.3063,13.7007,10.5231,2.1046,0.2106,0.4913,0.0818,78.3273,126.3866
2016-05-27,0.0789,20.8761,0,262.614,0.4031,0.7097,0.0823,13.625,122.6251,13.625,10.7393,2.1479,0.2216,0.5171,0.0823,78.3395,126.3866
2016-05-28,0.0764,21.5776,0,259.0312,0.4132,0.7258,0.0828,13.5493,121.9438,13.5493,10.9556,2.1911,0.2327,0.5429,0.0828,78.3518,126.3866
2016-05-29,0.0746,20.8071,0,262.9715,0.4233,0.7419,0.0833,13.4736,121.2626,13.4736,11.1718,2.2344,0.2438,0.5688,0.0833,78.3641,126.3866
2016-05-30,0.0778,20.8669,0,262.662,0.4334,0.7581,0.0838,13.3979,120.5813,13.3979,11.3881,2.2776,0.2548,0.5946,0.0838,78.3764,126.3866
2016-05-31,0.0781,21.8412,0,257.7069,0.3326,0.7419,0.0737,11.657,104.9126,11.657,9.045,1.809,0.1687,0.3937,0.0737,78.4009,126.3866
2016-06-01,0.0744,22.3946,0,254.9661,0.3234,0.7688,0.079,11.657,104.9126,11.657,9.4073,1.8815,0.1801,0.4201,0.079,78.4132,126.3866
2016-06-02,0.0686,22.6774,0,253.585,0.3141,0.7957,0.0842,11.657,104.9126,11.657,9.7696,1.9539,0.1914,0.4466,0.0842,78.4254,126.3866
2016-06-03,0.0641,22.7041,0,253.4554,0.3049,0.8226,0.0895,11.657,104.9126,11.657,10.1319,2.0264,0.2027,0.473,0.0895,78.4377,126.3866
2016-06-04,0.0604,22.9097,0,252.4604,0.2956,0.8495,0.0948,11.657,104.9126,11.657,10.4942,2.0988,0.2141,0.4995,0.0948,78.45,126.3866
2016-06-05,0.0655,22.8436,0,252.7792,0.2864,0.8763,0.1,11.657,104.9126,11.657,10.8564,2.1713,0.2254,0.5259,0.1,78.4623,126.3866
2016-06-06,0.0608,22.2816,0,255.5217,0.2772,0.9032,0.1053,11.657,104.9126,11.657,11.2187,2.2437,0.2367,0.5524,0.1053,78.4745,126.3866
2016-06-07,0.0538,21.7479,0,258.1744,0.2772,0.894,0.1068,11.6966,105.2694,11.6966,10.9798,2.196,0.2248,0.5245,0.1068,78.4868,126.3866
2016-06-08,0.0475,19.9371,0,267.5502,0.2772,0.8848,0.1083,11.7363,105.6263,11.7363,10.7409,2.1482,0.2129,0.4967,0.1083,78.4991,126.3866
2016-06-09,0.0441,19.6555,0,269.0625,0.2772,0.8756,0.1098,11.7759,105.9831,11.7759,10.502,2.1004,0.2009,0.4688,0.1098,78.5113,126.3866
2016-06-10,0.0426,20.4058,0,265.066,0.2772,0.8664,0.1113,11.8156,106.34,11.8156,10.2631,2.0526,0.189,0.441,0.1113,78.5236,126.3866
2016-06-11,0.0423,21.6308,0,258.7632,0.2772,0.8571,0.1128,11.8552,106.6968,11.8552,10.0241,2.0048,0.1771,0.4131,0.1128,78.5359,126.3866
2016-06-12,0.041,22.2513,0,255.6707,0.2772,0.8479,0.1143,11.8948,107.0536,11.8948,9.7852,1.957,0.1651,0.3853,0.1143,78.5481,126.3866
2016-06-13,0.0376,20.6176,0,263.9569,0.2772,0.8387,0.1158,11.9345,107.4105,11.9345,9.5463,1.9093,0.1532,0.3574,0.1158,78.5604,126.3866
2016-06-14,0.0351,20.9007,0,262.487,0.2772,0.8295,0.1173,11.9741,107.7673,11.9741,10.2172,2.0434,0.1695,0.3954,0.1173,78.5727,126.3866
2016-06-15,0.0423,21.3989,0,259.9357,0.2772,0.8203,0.1188,12.0138,108.1242,12.0138,10.8882,2.1776,0.1858,0.4334,0.1188,78.585,126.3866
2016-06-16,0.0592,22.4074,0,254.903,0.2772,0.8111,0.1203,12.0534,108.481,12.0534,11.5591,2.3118,0.2021,0.4715,0.1203,78.5972,126.3866
2016-06-17,0.0718,22.0341,0,256.7457,0.2772,0.8018,0.1218,12.0931,108.8379,12.0931,12.2301,2.446,0.2183,0.5095,0.1218,78.6095,126.3866
2016-06-18,0.0617,21.5642,0,259.099,0.2772,0.7926,0.1233,12.1327,109.1947,12.1327,12.901,2.5802,0.2346,0.5475,0.1233,78.6218,126.3866
2016-06-19,0.0514,21.373,0,260.0671,0.2772,0.7834,0.1248,12.1724,109.5516,12.1724,13.572,2.7144,0.2509,0.5855,0.1248,78.634,126.3866
2016-06-20,0.0471,22.0354,0,256.7396,0.2772,0.7742,0.1264,12.212,109.9084,12.212,14.2429,2.8486,0.2672,0.6235,0.1264,78.6463,126.3866
2016-06-21,0.0466,22.691,0,253.5187,0.2772,0.765,0.1279,12.2517,110.2653,12.2517,13.7149,2.743,0.2605,0.6079,0.1279,78.6586,126.3866
2016-06-22,0.0451,22.1401,0,256.2204,0.2772,0.7558,0.1294,12.2913,110.6221,12.2913,13.1869,2.6374,0.2539,0.5924,0.1294,78.6709,126.3866
2016-06-23,0.0567,21.639,0,258.7216,0.2772,0.7465,0.1309,12.331,110.9789,12.331,12.6588,2.5318,0.2472,0.5768,0.1309,78.6831,126.3866
2016-06-24,0.079,21.7214,0,258.3074,0.2772,0.7373,0.1324,12.3706,111.3358,12.3706,12.1308,2.4262,0.2405,0.5612,0.1324,78.6954,126.3866
2016-06-25,0.0713,22.134,0,256.2503,0.2772,0.7281,0.1339,12.4103,111.6926,12.4103,11.6027,2.3205,0.2338,0.5456,0.1339,78.7077,126.3866
2016-06-26,0.0643,22.4497,0,254.6961,0.2772,0.7189,0.1354,12.4499,112.0495,12.4499,11.0747,2.2149,0.2272,0.53,0.1354,78.7199,126.3866
2016-06-27,0.0588,22.7982,0,252.999,0.2772,0.7097,0.1369,12.4896,112.4063,12.4896,10.5467,2.1093,0.2205,0.5144,0.1369,78.7322,126.3866
2016-06-28,0.0551,23.1354,0,251.3761,0.2978,0.723,0.136,12.4658,112.1922,12.4658,12.4231,2.4846,0.1704,0.3975,0.136,78.7445,126.3866
2016-06-29,0.0477,22.8005,0,252.9877,0.3183,0.7364,0.1351,12.442,111.9781,12.442,11.5318,2.3064,0.1551,0.362,0.1351,78.7568,126.3866
2016-06-30,0.0452,22.241,0,255.7217,0.3389,0.7498,0.1342,12.4182,111.764,12.4182,10.6404,2.1281,0.1399,0.3265,0.1342,78.769,126.3866
2016-07-01,0.0437,22.9855,0,252.0955,0.3595,0.7631,0.1333,12.3944,111.5499,12.3944,10.4335,2.0867,0.1435,0.3348,0.1333,78.7813,126.3866
2016-07-02,0.0451,23.0648,0,251.7142,0.3801,0.7765,0.1324,12.3706,111.3358,12.3706,10.2266,2.0453,0.1471,0.3431,0.1324,78.7936,126.3866
2016-07-03,0.0597,22.3108,0,255.3776,0.4007,0.7899,0.1315,12.3469,111.1217,12.3469,10.0198,2.004,0.1506,0.3514,0.1315,78.8058,126.3866
2016-07-04,0.0609,21.8302,0,257.7624,0.4213,0.8032,0.1306,12.3231,110.9076,12.3231,9.8129,1.9626,0.1542,0.3598,0.1306,78.8181,126.3866
2016-07-05,0.0691,22.5953,0,253.9845,0.4419,0.8166,0.1297,12.2993,110.6935,12.2993,9.606,1.9212,0.1577,0.3681,0.1297,78.8304,126.3866
2016-07-06,0.0593,23.238,0,250.8857,0.4625,0.83,0.1288,12.2755,110.4794,12.2755,9.2305,1.8461,0.1524,0.3555,0.1288,78.8427,126.3866
2016-07-07,0.0515,23.2465,0,250.8452,0.4831,0.8433,0.1279,12.2517,110.2653,12.2517,8.855,1.771,0.147,0.343,0.1279,78.8549,126.3866
2016-07-08,0.0512,22.8238,0,252.8753,0.5036,0.8567,0.127,12.2279,110.0511,12.2279,8.4795,1.6959,0.1416,0.3304,0.127,78.8672,126.3866
2016-07-09,0.0499,22.9566,0,252.2342,0.5242,0.87,0.1261,12.2041,109.837,12.2041,8.104,1.6208,0.1362,0.3179,0.1261,78.8795,126.3866
2016-07-10,0.0446,22.8457,0,252.7694,0.5448,0.8834,0.1252,12.1803,109.6229,12.1803,7.7285,1.5457,0.1308,0.3053,0.1252,78.8917,126.3866
2016-07-11,0.042,23.0805,0,251.639,0.5654,0.8968,0.1242,12.1565,109.4088,12.1565,7.3529,1.4706,0.1255,0.2927,0.1242,78.904,126.3866
2016-07-12,0.0535,23.427,0,249.9873,0.586,0.9101,0.1233,12.1327,109.1947,12.1327,10.1903,2.0381,0.1371,0.3199,0.1233,78.9163,126.3866
2016-07-13,0.0559,23.5585,0,249.3656,0.6066,0.9235,0.1224,12.109,108.9806,12.109,13.0276,2.6055,0.1487,0.347,0.1224,78.9285,126.3866
2016-07-14,0.0491,24.0268,0,247.1724,0.6272,0.9369,0.1215,12.0852,108.7665,12.0852,15.865,3.173,0.1603,0.3741,0.1215,78.9408,126.3866
2016-07-15,0.0449,24.1681,0,246.5171,0.6478,0.9502,0.1206,12.0614,108.5524,12.0614,18.7023,3.7405,0.1719,0.4012,0.1206,78.9531,126.3866
2016-07-16,0.043,23.9411,0,247.5711,0.6684,0.9636,0.1197,12.0376,108.3383,12.0376,21.5397,4.3079,0.1836,0.4283,0.1197,78.9654,126.3866
2016-07-17,0.0411,24.1348,0,246.6716,0.6889,0.977,0.1188,12.0138,108.1242,12.0138,24.3771,4.8754,0.1952,0.4554,0.1188,78.9776,126.3866
2016-07-18,0.0401,24.8716,0,243.3002,0.7095,0.9903,0.1179,11.99,107.9101,11.99,27.2144,5.4429,0.2068,0.4825,0.1179,78.9899,126.3866
2016-07-19,0.037,24.641,0,244.3466,0.7301,1.0037,0.117,11.9662,107.696,11.9662,25.1708,5.0342,0.2115,0.4935,0.117,79.0022,126.3866
2016-07-20,0.0337,24.2403,0,246.1836,0.7507,1.0171,0.1161,11.9424,107.4819,11.9424,23.1272,4.6254,0.2162,0.5044,0.1161,79.0144,126.3866
2016-07-21,0.0295,24.1845,0,246.4415,0.7713,1.0304,0.1152,11.9186,107.2678,11.9186,21.0836,4.2167,0.2209,0.5154,0.1152,79.0267,126.3866
2016-07-22,0.0271,24.6363,0,244.3681,0.7919,1.0438,0.1143,11.8948,107.0536,11.8948,19.04,3.808,0.2256,0.5264,0.1143,79.039,126.3866
2016-07-23,0.0258,24.9166,0,243.0969,0.8125,1.0571,0.1134,11.8711,106.8395,11.8711,16.9964,3.3993,0.2303,0.5373,0.1134,79.0513,126.3866
2016-07-24,0.0245,25.2974,0,241.3885,0.8331,1.0705,0.1125,11.8473,106.6254,11.8473,14.9528,2.9906,0.235,0.5483,0.1125,79.0635,126.3866
2016-07-25,0.0251,25.268,0,241.5198,0.8537,1.0839,0.1116,11.8235,106.4113,11.8235,12.9092,2.5818,0.2397,0.5593,0.1116,79.0758,126.3866
2016-07-26,0.0268,25.5672,0,240.1906,0.8742,1.0972,0.1107,11.7997,106.1972,11.7997,12.6598,2.532,0.2361,0.5509,0.1107,79.0881,126.3866
2016-07-27,0.0296,25.4028,0,240.9191,0.8948,1.1106,0.1098,11.7759,105.9831,11.7759,12.4104,2.4821,0.2325,0.5424,0.1098,79.1003,126.3866
2016-07-28,0.0338,25.3591,0,241.1138,0.9154,1.124,0.1089,11.7521,105.769,11.7521,12.1611,2.4322,0.2289,0.534,0.1089,79.1126,126.3866
2016-07-29,0.04,25.0049,0,242.6988,0.936,1.1373,0.108,11.7283,105.5549,11.7283,11.9117,2.3823,0.2253,0.5256,0.108,79.1249,126.3866
2016-07-30,0.0376,25.4787,0,240.5821,0.9566,1.1507,0.1071,11.7045,105.3408,11.7045,11.6623,2.3325,0.2217,0.5172,0.1071,79.1372,126.3866
2016-07-31,0.0407,25.2967,0,241.3914,0.9772,1.1641,0.1062,11.6807,105.1267,11.6807,11.4129,2.2826,0.2181,0.5088,0.1062,79.1494,126.3866
2016-08-01,0.0391,25.2309,0,241.6852,0.9978,1.1774,0.1053,11.657,104.9126,11.657,11.1635,2.2327,0.2145,0.5004,0.1053,79.1617,126.3866
2016-08-02,0.0358,25.2464,0,241.616,0.978,1.2097,0.1076,11.7759,105.9831,11.7759,11.1872,2.2374,0.2153,0.5024,0.1076,79.174,126.3866
2016-08-03,0.0372,24.3258,0,245.7899,0.9582,1.2419,0.1098,11.8948,107.0536,11.8948,11.2108,2.2422,0.2161,0.5043,0.1098,79.1862,126.3866
2016-08-04,0.0402,23.1733,0,251.1946,0.9384,1.2742,0.1121,12.0138,108.1242,12.0138,11.2344,2.2469,0.217,0.5063,0.1121,79.1985,126.3866
2016-08-05,0.0424,23.3716,0,250.2501,0.9186,1.3065,0.1143,12.1327,109.1947,12.1327,11.258,2.2516,0.2178,0.5083,0.1143,79.2108,126.3866
2016-08-06,0.044,24.0886,0,246.8854,0.8988,1.3387,0.1166,12.2517,110.2653,12.2517,11.2817,2.2563,0.2187,0.5103,0.1166,79.223,126.3866
2016-08-07,0.04,24.0037,0,247.2798,0.879,1.371,0.1188,12.3706,111.3358,12.3706,11.3053,2.2611,0.2195,0.5122,0.1188,79.2353,126.3866
2016-08-08,0.0403,22.9675,0,252.182,0.8592,1.4032,0.1211,12.4896,112.4063,12.4896,11.3289,2.2658,0.2204,0.5142,0.1211,79.2476,126.3866
2016-08-09,0.0396,22.5625,0,254.1445,0.8394,1.4355,0.1233,12.6085,113.4769,12.6085,11.3611,2.2722,0.2167,0.5055,0.1233,79.2599,126.3866
2016-08-10,0.0446,23.3303,0,250.4461,0.8196,1.4677,0.1256,12.7275,114.5474,12.7275,11.3932,2.2786,0.2129,0.4968,0.1256,79.2721,126.3866
2016-08-11,0.0404,24.1633,0,246.5394,0.7998,1.5,0.1279,12.8464,115.6179,12.8464,11.4253,2.2851,0.2092,0.4882,0.1279,79.2844,126.3866
2016-08-12,0.0376,24.9283,0,243.0444,0.78,1.5323,0.1301,12.9654,116.6885,12.9654,11.4575,2.2915,0.2055,0.4795,0.1301,79.2967,126.3866
2016-08-13,0.0354,25.3509,0,241.1501,0.7602,1.5645,0.1324,13.0843,117.759,13.0843,11.4896,2.2979,0.2018,0.4708,0.1324,79.3089,126.3866
2016-08-14,0.0327,25.266,0,241.5287,0.7404,1.5968,0.1346,13.2033,118.8295,13.2033,11.5217,2.3043,0.198,0.4621,0.1346,79.3212,126.3866
2016-08-15,0.0316,24.7143,0,244.0131,0.7206,1.629,0.1369,13.3222,119.9001,13.3222,11.5539,2.3108,0.1943,0.4534,0.1369,79.3335,126.3866
2016-08-16,0.0326,24.7883,0,243.6776,0.696,1.612,0.1357,13.276,119.4838,13.276,11.1492,2.2298,0.187,0.4364,0.1357,79.3458,126.3866
2016-08-17,0.0316,24.6491,0,244.3098,0.6713,1.595,0.1345,13.2297,119.0674,13.2297,10.7445,2.1489,0.1797,0.4193,0.1345,79.358,126.3866
2016-08-18,0.0278,24.1445,0,246.6267,0.6467,1.578,0.1334,13.1835,118.6511,13.1835,10.3398,2.068,0.1724,0.4023,0.1334,79.3703,126.3866
2016-08-19,0.0257,23.7914,0,248.2707,0.6221,1.5609,0.1322,13.1372,118.2348,13.1372,9.9352,1.987,0.1651,0.3852,0.1322,79.3826,126.3866
2016-08-20,0.0246,23.8199,0,248.1369,0.5974,1.5439,0.131,13.0909,117.8185,13.0909,9.5305,1.9061,0.1578,0.3681,0.131,79.3948,126.3866
2016-08-21,0.025,23.6781,0,248.8019,0.5728,1.5269,0.1299,13.0447,117.4022,13.0447,9.1258,1.8252,0.1505,0.3511,0.1299,79.4071,126.3866
2016-08-22,0.0224,22.086,0,256.4883,0.5482,1.5099,0.1287,12.9984,116.9858,12.9984,8.7211,1.7442,0.1432,0.334,0.1287,79.4194,126.3866
2016-08-23,0.0203,21.7202,0,258.3136,0.5235,1.4928,0.1275,12.9522,116.5695,12.9522,8.3165,1.6633,0.1358,0.317,0.1275,79.4317,126.3866
2016-08-24,0.0192,22.3299,0,255.2839,0.4989,1.4758,0.1264,12.9059,116.1532,12.9059,7.9118,1.5824,0.1285,0.2999,0.1264,79.4439,126.3866
2016-08-25,0.0194,23.333,0,250.4333,0.4743,1.4588,0.1252,12.8597,115.7369,12.8597,7.5071,1.5014,0.1212,0.2828,0.1252,79.4562,126.3866
2016-08-26,0.0188,24.0793,0,246.9288,0.4496,1.4418,0.124,12.8134,115.3206,12.8134,7.1024,1.4205,0.1139,0.2658,0.124,79.4685,126.3866
2016-08-27,0.0179,24.2686,0,246.0531,0.425,1.4247,0.1228,12.7671,114.9042,12.7671,8.1678,1.6336,0.1408,0.3286,0.1228,79.4807,126.3866
2016-08-28,0.0166,23.5425,0,249.4407,0.4003,1.4077,0.1217,12.7209,114.4879,12.7209,9.2331,1.8466,0.1678,0.3914,0.1217,79.493,126.3866
2016-08-29,0.0149,23.2174,0,250.9842,0.3757,1.3907,0.1205,12.6746,114.0716,12.6746,10.2984,2.0597,0.1947,0.4542,0.1205,79.5053,126.3866
2016-08-30,0.0141,23.4487,0,249.8845,0.3511,1.3737,0.1193,12.6284,113.6553,12.6284,11.3637,2.2727,0.2216,0.517,0.1193,79.5175,126.3866
2016-08-31,0.0143,23.4166,0,250.0366,0.3264,1.3566,0.1182,12.5821,113.239,12.5821,12.4291,2.4858,0.2485,0.5799,0.1182,79.5298,126.3866
2016-09-01,0.0185,22.5946,0,253.9878,0.3018,1.3396,0.117,12.5358,112.8226,12.5358,13.4944,2.6989,0.2754,0.6427,0.117,79.5421,126.3866
2016-09-02,0.0156,21.0841,0,261.5428,0.2772,1.3226,0.1158,12.4896,112.4063,12.4896,14.5597,2.9119,0.3024,0.7055,0.1158,79.5544,126.3866
2016-09-03,0.0141,20.3441,0,265.3906,0.2692,1.3733,0.1173,12.3706,111.3358,12.3706,15.1789,3.0358,0.3043,0.7099,0.1173,79.5666,126.3866
2016-09-04,0.0132,20.511,0,264.514,0.2613,1.424,0.1188,12.2517,110.2653,12.2517,15.798,3.1596,0.3062,0.7144,0.1188,79.5789,126.3866
2016-09-05,0.0122,20.7147,0,263.4508,0.2534,1.4747,0.1203,12.1327,109.1947,12.1327,16.4171,3.2834,0.3081,0.7188,0.1203,79.5912,126.3866
2016-09-06,0.0116,21.3053,0,260.4117,0.2455,1.5253,0.1218,12.0138,108.1242,12.0138,17.0362,3.4072,0.31,0.7232,0.1218,79.6034,126.3866
2016-09-07,0.0105,22.0447,0,256.6933,0.2376,1.576,0.1233,11.8948,107.0536,11.8948,17.6553,3.5311,0.3119,0.7277,0.1233,79.6157,126.3866
2016-09-08,0.01,22.3189,0,255.3378,0.2296,1.6267,0.1248,11.7759,105.9831,11.7759,18.2744,3.6549,0.3138,0.7321,0.1248,79.628,126.3866
2016-09-09,0.0093,22.5028,0,254.4358,0.2217,1.6774,0.1264,11.657,104.9126,11.657,18.8936,3.7787,0.3157,0.7365,0.1264,79.6403,126.3866
2016-09-10,0.0086,22.6858,0,253.544,0.2318,1.5484,0.1264,12.1868,109.6813,12.1868,18.6843,3.7369,0.3196,0.7458,0.1264,79.6525,126.3866
2016-09-11,0.0078,21.6367,0,258.7335,0.2419,1.4194,0.1264,12.7167,114.4501,12.7167,18.4749,3.695,0.3236,0.755,0.1264,79.6648,126.3866
2016-09-12,0.0061,20.0347,0,267.0294,0.252,1.2903,0.1264,13.2465,119.2188,13.2465,18.2656,3.6531,0.3276,0.7643,0.1264,79.6771,126.3866
2016-09-13,0.0055,21.1206,0,261.3555,0.262,1.1613,0.1264,13.7764,123.9876,13.7764,18.0563,3.6113,0.3315,0.7735,0.1264,79.6893,126.3866
2016-09-14,0.0057,21.4601,0,259.6256,0.2721,1.0323,0.1264,14.3063,128.7563,14.3063,17.847,3.5694,0.3355,0.7828,0.1264,79.7016,126.3866
2016-09-15,0.0045,20.4404,0,264.8843,0.2822,0.9032,0.1264,14.8361,133.5251,14.8361,17.6377,3.5275,0.3394,0.792,0.1264,79.7139,126.3866
2016-09-16,0.0039,19.6703,0,268.9825,0.2923,0.7742,0.1264,15.366,138.2938,15.366,17.4284,3.4857,0.3434,0.8013,0.1264,79.7262,126.3866
2016-09-17,0.0038,19.9498,0,267.4824,0.3024,0.6452,0.1264,15.8958,143.0626,15.8958,17.2191,3.4438,0.3474,0.8105,0.1264,79.7384,126.3866
2016-09-18,0.0038,20.1828,0,266.2425,0.3124,0.5161,0.1264,16.4257,147.8314,16.4257,17.0097,3.4019,0.3513,0.8198,0.1264,79.7507,126.3866
2016-09-19,0.0427,21.2855,0,260.5124,0.3225,0.3871,0.1264,16.9556,152.6001,16.9556,16.8004,3.3601,0.3553,0.829,0.1264,79.763,126.3866
2016-09-20,0.0321,21.9492,0,257.1683,0.3326,0.2581,0.1264,17.4854,157.3689,17.4854,16.5911,3.3182,0.3593,0.8383,0.1264,79.7752,126.3866
2016-09-21,0.0279,21.7315,0,258.2567,0.3381,0.2597,0.1253,18.4013,165.612,18.4013,16.6566,3.3313,0.3489,0.8141,0.1253,79.7875,126.3866
2016-09-22,0.0233,21.4167,0,259.8452,0.3437,0.2613,0.1242,19.3172,173.8551,19.3172,16.722,3.3444,0.3386,0.79,0.1242,79.7998,126.3866
2016-09-23,0.0209,21.3944,0,259.9587,0.3492,0.2629,0.1232,20.2331,182.0983,20.2331,16.7875,3.3575,0.3282,0.7659,0.1232,79.8121,126.3866
2016-09-24,0.0195,21.7558,0,258.1351,0.3548,0.2645,0.1221,21.149,190.3414,21.149,16.853,3.3706,0.3179,0.7418,0.1221,79.8243,126.3866
2016-09-25,0.0175,20.9361,0,262.3045,0.3603,0.2661,0.1211,22.0649,198.5845,22.0649,16.9184,3.3837,0.3076,0.7176,0.1211,79.8366,126.3866
2016-09-26,0.0194,20.0713,0,266.8347,0.3659,0.2677,0.12,22.9808,206.8276,22.9808,16.9839,3.3968,0.2972,0.6935,0.12,79.8489,126.3866
2016-09-27,0.0306,20.7095,0,263.4783,0.3714,0.2694,0.119,23.8968,215.0708,23.8968,17.0494,3.4099,0.2869,0.6694,0.119,79.8611,126.3866
2016-09-28,0.037,20.5207,0,264.4631,0.3769,0.271,0.1179,24.8127,223.3139,24.8127,17.1148,3.423,0.2765,0.6452,0.1179,79.8734,126.3866
2016-09-29,0.0997,20.0653,0,266.8664,0.3825,0.2726,0.1169,25.7286,231.557,25.7286,17.1803,3.4361,0.2662,0.6211,0.1169,79.8857,126.3866
2016-09-30,0.1379,19.1701,0,271.706,0.388,0.2742,0.1158,26.6445,239.8002,26.6445,17.2458,3.4492,0.2559,0.597,0.1158,79.8979,126.3866
2016-10-01,0.0862,19.7416,0,268.5983,0.3643,0.2512,0.1128,26.1687,235.518,26.1687,16.6895,3.3379,0.2594,0.6052,0.1128,79.9102,126.3866
2016-10-02,0.0836,20.0516,0,266.9395,0.3405,0.2281,0.1098,25.6929,231.2359,25.6929,16.1333,3.2267,0.2629,0.6135,0.1098,79.9225,126.3866
2016-10-03,0.0776,19.9142,0,267.6725,0.3168,0.2051,0.1068,25.2171,226.9537,25.2171,15.5771,3.1154,0.2665,0.6217,0.1068,79.9348,126.3866
2016-10-04,0.0771,19.8647,0,267.9375,0.293,0.182,0.1038,24.7413,222.6716,24.7413,15.0208,3.0042,0.27,0.63,0.1038,79.947,126.3866
2016-10-05,0.0758,19.3224,0,270.8717,0.2692,0.159,0.1008,24.2655,218.3894,24.2655,14.4646,2.8929,0.2735,0.6382,0.1008,79.9593,126.3866
2016-10-06,0.0753,18.9986,0,272.6506,0.2455,0.1359,0.0978,23.7897,214.1073,23.7897,13.9083,2.7817,0.277,0.6464,0.0978,79.9716,126.3866
2016-10-07,0.0988,18.7645,0,273.9503,0.2217,0.1129,0.0948,23.3139,209.8251,23.3139,13.3521,2.6704,0.2806,0.6547,0.0948,79.9838,126.3866
2016-10-08,0.1416,17.9049,0,278.8175,0.2296,0.129,0.0872,22.7192,204.4725,22.7192,12.9392,2.5878,0.2679,0.6251,0.0872,79.9961,126.3866
2016-10-09,0.0977,16.8443,0,285.0403,0.2376,0.1452,0.0797,22.1244,199.1198,22.1244,12.5263,2.5053,0.2552,0.5955,0.0797,80.0084,126.3866
2016-10-10,0.0853,16.3226,0,288.1927,0.2455,0.1613,0.0722,21.5297,193.7671,21.5297,12.1134,2.4227,0.2425,0.5659,0.0722,80.0207,126.3866
2016-10-11,0.0816,16.0081,0,290.1238,0.2534,0.1774,0.0647,20.9349,188.4144,20.9349,11.7005,2.3401,0.2298,0.5363,0.0647,80.0329,126.3866
2016-10-12,0.0799,16.0448,0,289.8975,0.2613,0.1935,0.0572,20.3402,183.0617,20.3402,11.2876,2.2575,0.2171,0.5066,0.0572,80.0452,126.3866
2016-10-13,0.0802,16.3835,0,287.8216,0.2692,0.2097,0.0496,19.7455,177.7091,19.7455,10.8747,2.1749,0.2044,0.477,0.0496,80.0575,126.3866
2016-10-14,0.0778,15.7965,0,291.4359,0.2772,0.2258,0.0421,19.1507,172.3564,19.1507,10.4618,2.0924,0.1918,0.4474,0.0421,80.0697,126.3866
2016-10-15,0.0748,16.5177,0,287.0065,0.2794,0.2314,0.0425,19.1507,172.3564,19.1507,10.4409,2.0882,0.1909,0.4454,0.0425,80.082,126.3866
2016-10-16,0.0739,16.9308,0,284.5238,0.2817,0.237,0.043,19.1507,172.3564,19.1507,10.42,2.084,0.19,0.4433,0.043,80.0943,126.3866
2016-10-17,0.0751,17.6217,0,280.4553,0.2839,0.2426,0.0434,19.1507,172.3564,19.1507,10.3992,2.0798,0.1891,0.4413,0.0434,80.1066,126.3866
2016-10-18,0.0768,17.9952,0,278.2993,0.2862,0.2482,0.0438,19.1507,172.3564,19.1507,10.3783,2.0757,0.1882,0.4392,0.0438,80.1188,126.3866
2016-10-19,0.0783,18.4143,0,275.9145,0.2885,0.2538,0.0443,19.1507,172.3564,19.1507,10.3574,2.0715,0.1874,0.4372,0.0443,80.1311,126.3866
2016-10-20,0.0746,19.2489,0,271.2736,0.2907,0.2594,0.0447,19.1507,172.3564,19.1507,10.3365,2.0673,0.1865,0.4351,0.0447,80.1434,126.3866
2016-10-21,0.075,17.9036,0,278.825,0.293,0.265,0.0451,19.1507,172.3564,19.1507,10.3156,2.0631,0.1856,0.4331,0.0451,80.1556,126.3866
