DateTime,Fsed_oxy,Fsed_oxy.1,RMSE
2022-01-09 14:37:44,-27.538560613973,-2.8,224.712565820872
2022-01-09 14:37:33,-29.9385922252863,-3.01589349804762,201.831450572464
2022-01-09 14:37:22,-36.0482906463844,-3.6644103613398,177.982069520352
2022-01-09 14:37:12,-29.1404563758861,-3.13587230642361,118.818571070398
2022-01-09 14:37:01,-43.0987480002988,-3.16747693602006,134.414987643787
2022-01-09 14:36:50,-40.0888671527998,-2.8,294.672135675128
2022-01-09 14:36:39,-42.7325804608725,-2.8,174.206482044029
2022-01-09 14:36:26,-47.2753934515249,-3.13663789512251,185.817403229961
2022-01-09 14:36:12,-38.4237745697974,-3.09151684908481,181.62737460282
2022-01-09 14:35:56,-33.8615394099344,-3.24463512291453,278.769143071408
2022-01-09 14:35:43,-43.1403633586894,-3.35740824689745,240.78274325971
2022-01-09 14:35:32,-38.8803073754302,-3.00700985740078,157.626749123474
2022-01-09 14:35:19,-43.5026948716775,-3.19345484161921,185.829338469213
2022-01-09 14:35:06,-33.7599403818729,-2.8,95.5546451982857
2022-01-09 14:34:49,-38.854786047418,-2.8,145.85856552039
2022-01-09 14:34:36,-48.2348891211367,-3.18829957859508,333.566658800436
2022-01-09 14:34:21,-45.4513496052636,-2.98356798451669,166.650871621682
2022-01-09 14:34:07,-45.8431825282377,-3.11527008823318,254.1660743162
2022-01-09 14:33:55,-39.473594805547,-3.17034821204249,117.236049681626
2022-01-09 14:33:41,-42.6115073677606,-2.8934757269384,197.018564894
2022-01-09 14:33:22,-38.5112019873254,-3.01418633272426,116.712267319361
2022-01-09 14:33:10,-38.6952619019199,-3.46803450854708,223.658093866719
2022-01-09 14:32:59,-37.2783291464511,-3.20475968944565,227.831282154508
2022-01-09 14:32:48,-40.0830994013384,-3.07390222848585,235.502549344143
2022-01-09 14:32:36,-32.9645817579529,-3.36376967501744,234.652336792023
2022-01-09 14:32:25,-45.2968048356882,-3.04360975897409,184.108280139959
2022-01-09 14:32:14,-38.3411798263692,-3.30155185390666,222.552802070015
2022-01-09 14:32:03,-43.0057213210623,-2.91532779055871,278.250414166697
2022-01-09 14:31:48,-42.103932331876,-3.13412740750011,121.703641625424
2022-01-09 14:31:32,-39.6488679110714,-3.25496550971431,113.140070869262
2022-01-09 14:31:19,-42.7260447260194,-3.6434498674853,271.56620925592
2022-01-09 14:31:08,-36.4523625699516,-3.39376460136202,234.753451938771
2022-01-09 14:30:55,-30.6471769962289,-3.42158859516864,130.483390985098
2022-01-09 14:30:43,-43.8561382483632,-2.92508121848836,223.681946472111
2022-01-09 14:30:31,-41.2788061958362,-3.24438830494178,203.69058384827
2022-01-09 14:30:19,-45.1740385770493,-3.34954522119449,168.437434275392
2022-01-09 14:30:07,-41.0709816866552,-3.28647663226073,260.056184852632
2022-01-09 14:29:52,-35.363328935507,-3.29631555956108,101.383308018482
2022-01-09 14:29:34,-43.9296198032192,-2.8,241.346834156098
2022-01-09 14:29:23,-30.7633869982061,-3.36477422435923,267.842020587725
2022-01-09 14:29:09,-32.8155131019185,-2.92028781747867,149.195567056214
2022-01-09 14:28:58,-31.6597602398065,-2.81589157683783,218.102866263601
2022-01-09 14:28:46,-50.0753961255325,-2.80994369092919,165.842655070939
2022-01-09 14:28:33,-39.1444917048252,-3.12110029677467,198.750959248172
2022-01-09 14:28:22,-32.7031012573455,-3.35276417627783,213.743732509039
2022-01-09 14:28:11,-42.4436538500336,-3.39504129408963,118.328385423943
2022-01-09 14:27:59,-33.6840650452889,-2.8,242.055354693147
2022-01-09 14:27:44,-40.2463815422114,-3.66001973945465,211.630562150502
2022-01-09 14:27:30,-33.2384770179216,-2.8909053684813,125.505867988131
2022-01-09 14:27:16,-35.0219329704369,-3.00006858952155,302.739777327292
2022-01-09 14:27:03,-34.4041731000354,-3.16174796189784,151.381516627218
2022-01-09 14:26:51,-48.4452986649319,-3.45890009671229,182.592128126417
2022-01-09 14:26:39,-41.5082622357422,-3.76957391063997,153.825158688538
2022-01-09 14:26:27,-48.0039862614427,-3.52764756548793,239.382557642777
2022-01-09 14:26:16,-42.4138924282082,-3.90345221708615,171.372887750908
2022-01-09 14:26:04,-34.5440235252314,-2.8,142.624415983375
2022-01-09 14:25:51,-40.4733019423813,-3.63764678442527,154.165136580969
2022-01-09 14:25:39,-40.2505077590063,-3.7276568482558,151.502263577234
2022-01-09 14:25:26,-57.3007546612402,-2.8,193.847533785978
2022-01-09 14:25:14,-36.8684333404251,-2.99507205820765,159.219235576269
2022-01-09 14:25:02,-44.0974087332663,-2.8,167.578718989049
2022-01-09 14:24:50,-55.6637044849213,-3.11584187056279,181.065819825292
2022-01-09 14:24:37,-49.205894760717,-3.28919678955229,145.189213696489
2022-01-09 14:24:24,-32.913039756377,-2.90736999484841,145.052326392638
2022-01-09 14:24:12,-22.1099028700664,-3.22760871160763,213.488768706764
2022-01-09 14:23:59,-31.2559265915469,-3.91481210499409,233.198765847842
2022-01-09 14:23:46,-23.6216470353899,-3.34268685318337,231.867738305153
2022-01-09 14:23:34,-44.5450599385197,-3.13503355887799,143.54996891624
2022-01-09 14:23:22,-35.519611042539,-3.47080552952124,207.421075716244
2022-01-09 14:23:09,-31.2665726148018,-3.44983245548994,109.862240153049
2022-01-09 14:22:56,-25.3846456839157,-3.50279924725598,261.815667183837
2022-01-09 14:22:45,-40.986100928067,-3.77974446411141,338.448404143426
2022-01-09 14:22:33,-40.5308166283396,-3.26341266881009,128.130055479448
2022-01-09 14:22:20,-36.3809879963787,-3.17033776019521,224.9840499296
2022-01-09 14:22:09,-38.6269881640948,-3.28314130210222,169.172502383604
2022-01-09 14:21:58,-42.2282510764348,-3.76850232245655,204.967327487958
2022-01-09 14:21:46,-35.0313740232547,-3.515396024205,104.403582786951
2022-01-09 14:21:35,-23.9319261094114,-3.21247973493055,179.141630856274
2022-01-09 14:21:23,-47.1733167702987,-4,213.575173650579
2022-01-09 14:21:11,-30.2660678176307,-3.71303799525791,123.190566577356
2022-01-09 14:20:58,-44.4807212373172,-4,123.291410143063
2022-01-09 14:20:46,-47.8260693602586,-3.65099053012208,283.353665744021
2022-01-09 14:20:34,-26.9637954947167,-3.23010821194578,326.347564523815
2022-01-09 14:20:21,-15,-3.33679099804883,317.088771460741
2022-01-09 14:20:10,-24.3755259020338,-2.94304676357267,214.666377394068
2022-01-09 14:19:58,-15,-3.1257339027669,346.104598084273
2022-01-09 14:19:46,-46.3725550640625,-4,137.620705950958
2022-01-09 14:19:34,-50.6223005112517,-3.91542547586767,268.598498215418
2022-01-09 14:19:22,-37.8126578068806,-3.09556326807442,155.180375611332
2022-01-09 14:19:10,-28.3453639228338,-4,129.680998478175
2022-01-09 14:18:58,-38.7632179868009,-2.8,140.16901076493
2022-01-09 14:18:47,-54.1668315746458,-4,253.526975068223
2022-01-09 14:18:33,-53.1361194764677,-3.71422262446628,238.354516463042
2022-01-09 14:18:20,-51.6156937323945,-3.11498298471619,148.25081567692
2022-01-09 14:18:09,-60,-3.6130383014015,268.238447071964
2022-01-09 14:17:57,-60,-3.93346923573896,215.277946873181
2022-01-09 14:17:45,-60,-3.71779314249353,183.94003119731
2022-01-09 14:17:33,-60,-4,169.088452256482
2022-01-09 14:17:20,-34.0326321359882,-4,146.410214431248
2022-01-09 14:17:07,-30.4592730837642,-4,138.958742361362
2022-01-09 14:16:52,-15,-3.35282293121559,351.426193045577
2022-01-09 14:16:41,-31.1328867575673,-3.94372421676477,285.293760093764
2022-01-09 14:16:29,-58.9755491217685,-4,158.039744643788
2022-01-09 14:16:17,-49.8458468863548,-4,138.819587288744
2022-01-09 14:16:06,-15,-4,362.986784064365
2022-01-09 14:15:55,-60,-2.8,229.688944994103
2022-01-09 14:15:44,-22.5656682643148,-2.8,170.756027643915
2022-01-09 14:15:33,-51.6973180613466,-3.20193048268774,217.925138141905
2022-01-09 14:15:22,-15,-4,362.986784064365
2022-01-09 14:15:11,-60,-4,169.088452256482
2022-01-09 14:14:59,-28.9803485261948,-4,152.103188468721
2022-01-09 14:14:48,-15,-4,362.986784064365
2022-01-09 14:14:38,-60,-4,169.088452256482
2022-01-09 14:14:26,-15,-4,362.986784064365
2022-01-09 14:14:16,-60,-4,169.088452256482
2022-01-09 14:14:04,-23.8794525823713,-3.26140970994415,257.086682138368
2022-01-09 14:13:52,-15,-4,362.986784064365
2022-01-09 14:13:40,-15,-4,362.986784064365
2022-01-09 14:13:27,-60,-4,169.088452256482
2022-01-09 14:13:14,-60,-3.03971353207941,194.553622866633
2022-01-09 14:13:02,-60,-4,169.088452256482
2022-01-09 14:12:51,-60,-4,169.088452256482
2022-01-09 14:12:40,-60,-4,169.088452256482
2022-01-09 14:12:29,-59.4185214056567,-4,162.534153248188
2022-01-09 14:12:18,-19.9732276554714,-2.9962755046325,272.869301930101
2022-01-09 14:12:05,-60,-3.12017348031285,174.267486732677
2022-01-09 14:11:52,-15,-4,362.986784064365
2022-01-09 14:11:40,-60,-4,169.088452256482
2022-01-09 14:11:27,-15.1772183091142,-3.12269942500987,278.099165391512
2022-01-09 14:11:15,-40.2998526133911,-2.8,205.597892428671
2022-01-09 14:10:56,-20.5754789943659,-2.8,299.993448253325
2022-01-09 14:10:44,-19.0850172389755,-2.8,282.982058943776
2022-01-09 14:10:33,-15,-2.8,349.459994893728
2022-01-09 14:10:21,-15.7768760493984,-2.8,337.359966035674
2022-01-09 14:10:09,-60,-2.8,229.688944994103
