"DateTime","Depth","Observed_CAR_ch4","Modeled_CAR_ch4"
2015-07-20,0.1,0.476534165,0.0234439519106733
2015-07-20,1.6,0.6328717325,0.196323379564723
2015-07-20,3.8,0.3542222955,6.15506602300728
2015-07-20,5,9.3075588375,2.39053911142914
2015-07-20,6.2,1.8114990365,1.490886429086
2015-07-20,8,0.0605165245,1.49366664738048
2015-07-20,9,0.0332634515,1.49248336124671
2015-07-23,0.1,0.4690051755,0.194875876677626
2015-07-23,6,0.106105629,1.54280816064656
2015-07-27,0.1,0.6895108815,0.0374178578989844
2015-07-27,1.6,0.7551035655,0.199117850102056
2015-07-27,3.8,0.3926496595,8.50044160381394
2015-07-27,5,11.16447492,2.58088743051051
2015-07-27,6.2,4.267926646,1.61221751375145
2015-07-27,8,0.459877853,1.61531715108711
2015-07-27,9,0.0577302165,1.61401855730958
2015-08-03,0.1,0.3813490795,0.0886456881006657
2015-08-03,1.6,0.4005855755,0.352496216507066
2015-08-03,3.8,0.150949978,5.57259823367115
2015-08-03,5,5.583954338,2.98740308371991
2015-08-03,6.2,1.9458414335,1.75142511486877
2015-08-03,8,0.004004221,1.75512641181477
2015-08-03,9,0.0040647685,1.7535968578385
2015-08-10,0.1,0.557707986,0.0949525824569845
2015-08-10,1.6,0.5581852675,0.34598875745633
2015-08-10,3.8,0.1650021105,5.19829086011881
2015-08-10,5,17.494737425,3.45477864672824
2015-08-10,6.2,2.8550501155,1.94265056873009
2015-08-10,8,0.8680354225,1.94715053109109
2015-08-10,9,0.1167007195,1.94530685044526
2015-08-17,0.1,0.322918213,0.305943503101635
2015-08-17,1.6,0.3316577315,0.381592731259773
2015-08-17,3.8,0.4569536705,5.6886223295761
2015-08-17,5,13.037747315,4.03958017020789
2015-08-17,6.2,7.8495707785,2.16552599205145
2015-08-17,8,2.5054232895,2.17078463284686
2015-08-17,9,0.037654293,2.16857490169972
2015-08-24,0.1,0.3166531085,0.0238731780295532
2015-08-24,1.6,0.348357779,0.194741615512237
2015-08-24,3.8,2.905031743,6.90905752193481
2015-08-24,5,34.94679992,4.64250248323554
2015-08-24,6.2,10.158549812,2.40842911797267
2015-08-24,8,3.5768532465,2.41452584185091
2015-08-24,9,0.031859497,2.41195581147078
2015-08-31,0.1,0.096737216,0.146106904216632
2015-08-31,1.6,0.192933726,0.23745365492275
2015-08-31,3.8,0.148203768,6.61819108116678
2015-08-31,5,70.646157885,5.29885959419494
2015-08-31,6.2,16.452343205,2.69532655648896
2015-08-31,8,0.0222934605,2.70238558362956
2015-08-31,9,0.018144289,2.6994647829352
2015-09-07,0.1,0.226125978,0.135947983592728
