"DateTime","Depth","Observed_PHY_TCHLA","Modeled_PHY_TCHLA"
2016-09-06,5,3.1325,0.160861336002324
2016-09-06,6,1.6379,0.0328637212522657
2016-09-06,7,0.7098,0.028564994575252
2016-09-06,8,0.6658,0.028564994575252
2016-09-06,9,0.6684,0.028564994575252
2016-09-06,9.2,0.6684,0.028564994575252
2016-09-09,0.1,1.5613,5.69540600084596
2016-09-09,1,2.7449,5.69455364674564
2016-09-09,2,3.4219,5.69354431939142
2016-09-09,3,17.0086,4.12558437979716
2016-09-09,4,9.0509,1.91526356588161
2016-09-09,5,4.7387,0.196772820577245
2016-09-09,6,1.6245,0.0312907895442835
2016-09-09,7,0.6843,0.0257522526393088
2016-09-09,8,0.6932,0.0257520303149099
2016-09-09,9,0.6775,0.0257521620945336
2016-09-09,9.2,0.6416,0.0257521620945336
2016-09-16,0.1,0.2101,5.62529926163584
2016-09-16,1,4.7981,5.62447421286474
2016-09-16,2,5.4247,5.62352975216725
2016-09-16,3,20.6571,4.43002697825962
2016-09-16,4,7.4376,2.18937621651989
2016-09-16,5,3.8547,0.221041636128078
2016-09-16,6,2.3834,0.0265642225736077
2016-09-16,7,1.1163,0.0204045088236925
2016-09-16,8,0.9294,0.0204042967147055
2016-09-16,9,0.9056,0.0204044243674155
2016-09-16,9.2,0.9057,0.0204044243674155
2016-09-17,0.1,4.0676,5.49735038028129
2016-09-17,1,7.3606,5.49667669307364
2016-09-17,2,8.8731,5.49593005901811
2016-09-17,3,10.4895,4.75643226624147
2016-09-17,4,4.0906,2.51876965275973
2016-09-17,5,2.4423,0.229373947499888
2016-09-17,6,1.9972,0.0262054636114541
2016-09-17,7,0.7936,0.0197632725748738
2016-09-17,8,0.8363,0.0197630760427618
2016-09-17,9,0.805,0.0197631937605779
2016-09-17,9.2,0.7539,0.0197631937605779
2016-09-27,0.1,8.9701,5.14492291110636
2016-09-27,1,4.2662,5.14392794081604
2016-09-27,2,4.048,5.14309624654681
2016-09-27,3,3.4799,4.14302676217346
2016-09-27,4,2.491,1.91752288482044
2016-09-27,5,3.1905,0.243356346937993
2016-09-27,6,1.0379,0.0240808608738752
2016-09-27,7,0.5705,0.0142531023879305
2016-09-27,8,0.505,0.0142529520349263
2016-09-27,9,0.5411,0.0142530373151956
2016-09-27,9.2,0.5565,0.0142530373151956
2016-09-30,0.1,4.4914,4.45980630176634
2016-09-30,1,4.8032,4.45896762917579
2016-09-30,2,3.0908,4.45682452396869
2016-09-30,3,2.5814,3.76497741882415
2016-09-30,4,1.3624,2.07001148063949
2016-09-30,5,1.6415,0.329985785453222
2016-09-30,6,1.574,0.0666270912232368
2016-09-30,7,0.7433,0.0154679850695082
2016-09-30,8,0.7512,0.014251479545748
2016-09-30,9,0.732,0.0142515957392062
2016-09-30,9.2,0.7686,0.0142515957392062
2016-10-05,0.1,3.1792,3.7749790077577
2016-10-05,1,3.9498,3.75788477919843
2016-10-05,2,3.1285,3.72528898537093
2016-10-05,3,1.9356,3.65097807219248
2016-10-05,4,1.3808,2.4177265693537
2016-10-05,5,1.1506,1.28860754166395
2016-10-05,6,0.834,0.136709196828739
2016-10-05,7,1.5345,0.0170858431320734
2016-10-05,8,0.7494,0.0142570212768116
2016-10-05,9,0.4956,0.0142571577888582
2016-10-05,9.2,0.4785,0.0142571577888582
2016-10-06,0.1,2.7344,3.61083961523343
2016-10-06,1,2.7668,3.6101564149594
2016-10-06,2,2.8496,3.60982362645786
2016-10-06,3,2.7992,3.59171524927503
2016-10-06,4,2.5572,3.42587165005158
2016-10-06,5,2.1993,1.1986645715158
2016-10-06,6,0.9955,0.159615786781272
2016-10-06,7,0.8795,0.0179667477583756
2016-10-06,8,3.0352,0.0142606752765955
2016-10-06,9,0.9535,0.0142608112661635
2016-10-06,9.2,1.0909,0.0142608112661635
2016-10-07,0.1,3.3572,3.5358548198843
2016-10-07,1,3.2963,3.5353621686957
2016-10-07,2,3.4739,3.53494820277203
2016-10-07,3,3.3318,3.53452593029908
2016-10-07,4,2.2952,3.38884362981261
2016-10-07,5,1.7351,1.16694802614534
2016-10-07,6,1.4178,0.190059433724572
2016-10-07,7,1.2138,0.0198693677508845
2016-10-07,8,1.1957,0.014328885902688
2016-10-07,9,1.0907,0.0143290273265718
2016-10-07,9.2,1.0282,0.0143290273265718
2016-10-11,0.1,2.0682,2.72534760343065
2016-10-11,1,2.7095,2.71668821487533
2016-10-11,2,2.5836,2.67830801635854
2016-10-11,3,2.3238,2.6777546336645
2016-10-11,4,2.4034,2.6761471003359
2016-10-11,5,1.7231,2.66869465425473
2016-10-11,6,1.4385,1.24607078104649
2016-10-11,7,1.4349,0.0893676986722001
2016-10-11,8,1.3831,0.0349602396517444
2016-10-11,9,1.3996,0.0349609368392881
2016-10-11,9.2,1.4258,0.0349609368392881
2016-10-14,0.1,2.1606,2.64589063725509
2016-10-14,1,2.2491,2.61453547650401
2016-10-14,2,2.1525,2.57072757746852
2016-10-14,3,2.0914,2.5595786076743
2016-10-14,4,2.177,2.54609649814267
2016-10-14,5,1.9439,2.47312773424971
2016-10-14,6,1.5977,1.1734681000882
2016-10-14,7,1.6138,0.119297361137887
2016-10-14,8,1.5328,0.0423493232252414
2016-10-14,9,1.5235,0.0423501832919128
2016-10-14,9.2,1.4535,0.0423501832919128
2016-11-04,0.1,1.785,2.23866527914647
2016-11-04,1,1.8556,2.23676480153209
2016-11-04,2,1.9654,2.22673596539367
2016-11-04,3,1.991,1.88912993740825
2016-11-04,4,2.1382,1.04199392173489
2016-11-04,5,1.7912,1.46448122310247
2016-11-04,6,1.3814,1.45452773584505
2016-11-04,7,1.1893,1.45083226860528
2016-11-04,8,1.0247,1.44888533813032
2016-11-04,9,1.0889,1.44890605568202
2016-11-04,9.2,1.1334,1.44890605568202
2016-11-11,0.1,2.566,1.75324666951406
2016-11-11,1,2.5986,1.75148520587437
2016-11-11,2,2.9093,1.74425339783366
2016-11-11,3,3.2713,1.73750850511764
2016-11-11,4,3.053,1.73228859273174
2016-11-11,5,2.4304,1.72796901111701
2016-11-11,6,2.5008,1.72478759774295
2016-11-11,7,2.4785,1.72475475191815
2016-11-11,8,2.4917,1.72470122493887
2016-11-11,9,2.3225,1.72473178946344
2016-11-11,9.2,2.3351,1.72473178946344
2016-12-02,0.1,2.0907,1.34124661218848
2016-12-02,1,1.9431,1.34123578056314
2016-12-02,2,2.9276,1.34123113033827
2016-12-02,3,3.7803,1.34123021595132
2016-12-02,4,4.0251,1.34117491270333
2016-12-02,5,3.8749,1.34116598410474
2016-12-02,6,3.8343,1.34116581513113
2016-12-02,7,3.7475,1.34113920139815
2016-12-02,8,2.9672,1.0501960398837
2016-12-02,9,3.4802,0.848495053839118
2016-12-02,9.2,3.5608,0.848495053839118
2017-03-12,0.1,2.3547,1.50857099067875
2017-03-12,1,1.8773,1.50913835220694
2017-03-12,2,3.7714,1.50957621488504
2017-03-12,3,5.1819,1.50932609502856
2017-03-12,4,6.6515,1.50806662213581
2017-03-12,5,7.7986,1.50736303248056
2017-03-12,6,8.1606,1.50713255919171
2017-03-12,7,8.3803,1.50680388867269
2017-03-12,8,8.5356,1.50606876449648
2017-03-12,9,8.9417,1.50608920504865
2017-03-12,9.2,9.188,1.50608920504865
2017-03-26,0.1,1.8498,1.55479483037631
2017-03-26,1,2.5961,1.55547741669249
2017-03-26,2,5.3356,1.55838657922122
2017-03-26,3,10.2758,1.5597078961255
2017-03-26,4,8.7938,1.56196795156179
2017-03-26,5,7.3892,1.55079670967122
2017-03-26,6,6.4438,1.51185210479179
2017-03-26,7,6.8049,1.51181161335928
2017-03-26,8,7.3871,1.5117870947889
2017-03-26,9,8.3502,1.51180165632802
2017-03-26,9.2,8.4627,1.51180165632802
2017-04-09,0.1,0.7564,1.7061145834029
2017-04-09,1,1.5167,1.70671591912447
2017-04-09,2,2.9732,1.70680060344938
2017-04-09,3,4.6388,1.70581439174085
2017-04-09,4,5.0499,1.70396243645002
2017-04-09,5,7.455,1.70031856167342
2017-04-09,6,8.3991,1.69418917993815
2017-04-09,7,9.2086,1.67201076784574
2017-04-09,8,9.5606,1.45645773913601
2017-04-09,9,9.8474,1.2189643670497
2017-04-09,9.2,10.2207,1.2189643670497
2017-04-16,0.1,1.6078,1.92837509570481
2017-04-16,1,1.7341,1.9285427767209
2017-04-16,2,2.6149,1.92806815564886
2017-04-16,3,4.9003,1.9068288844181
2017-04-16,4,6.7433,1.83282408565213
2017-04-16,5,9.2693,1.74300840366759
2017-04-16,6,10.8491,1.559062834501
2017-04-16,7,11.2201,1.41442152289273
2017-04-16,8,11.3277,1.24858203307442
2017-04-16,9,11.0419,1.11958082539771
2017-04-16,9.2,11.2026,1.11958082539771
2017-04-23,0.1,1.4945,2.19236394611992
2017-04-23,1,1.6527,2.19248009692558
2017-04-23,2,2.829,2.17867301478324
2017-04-23,3,4.0744,2.09542420624878
2017-04-23,4,5.7358,1.87183519263218
2017-04-23,5,8.8883,1.6540839954571
2017-04-23,6,8.9676,1.38091402952923
2017-04-23,7,12.1514,1.21657130322711
2017-04-23,8,11.4795,1.0765022035535
2017-04-23,9,11.7974,0.979314752085318
2017-04-23,9.2,12.2879,0.979314752085318
2017-04-30,0.1,0.9039,2.11572611330969
2017-04-30,1,0.973,2.11586117066659
2017-04-30,2,1.3681,2.11570123348547
2017-04-30,3,5.9496,1.97076914070254
2017-04-30,4,7.0044,1.69491239228531
2017-04-30,5,10.7695,1.38611709324019
2017-04-30,6,9.1481,1.19171665428046
2017-04-30,7,10.2341,1.07156065337401
2017-04-30,8,9.4986,0.966822272808129
2017-04-30,9,9.7957,0.893709097278255
2017-04-30,9.2,8.6507,0.893709097278255
2017-05-04,0.1,0.8216,2.22630673783561
2017-05-04,1,1.1159,2.22634141619898
2017-05-04,2,1.4152,2.22577019143331
2017-05-04,3,2.979,2.2253636481633
2017-05-04,4,6.3262,1.80122343664081
2017-05-04,5,8.5793,1.27618621358685
2017-05-04,6,8.8374,1.08774022012795
2017-05-04,7,8.8071,0.92491679526815
2017-05-04,8,9.0831,0.894905722997085
2017-05-04,9,8.3492,0.894915467180089
2017-05-04,9.2,8.734,0.894915467180089
2017-05-07,0.1,1.3371,2.09743120284403
2017-05-07,1,1.7852,2.09750379052151
2017-05-07,2,1.8404,2.09710987810143
2017-05-07,3,2.4355,2.09652330160523
2017-05-07,4,5.7629,1.91092833774059
2017-05-07,5,6.6288,1.42414057811063
2017-05-07,6,6.7341,1.04981974597542
2017-05-07,7,6.7389,0.85964935446975
2017-05-07,8,6.7977,0.824055730602314
2017-05-07,9,6.8354,0.824064687857421
2017-05-07,9.2,6.8919,0.824064687857421
2017-05-09,0.1,2.0693,2.04811023542882
2017-05-09,1,2.5576,2.04815816236665
2017-05-09,2,3.329,2.0465982260592
2017-05-09,3,2.3677,2.0405218213451
2017-05-09,4,4.3873,2.02479859765563
2017-05-09,5,5.5938,1.59748170059062
2017-05-09,6,5.8561,1.06150663159257
2017-05-09,7,6.0363,0.819880618219214
2017-05-09,8,5.9261,0.781064318764508
2017-05-09,9,5.9103,0.781072664908061
2017-05-09,9.2,6.0406,0.781072664908061
2017-05-14,0.1,0.7738,1.94796949300496
2017-05-14,1,0.9355,1.94803690689192
2017-05-14,2,1.5334,1.93600436651304
2017-05-14,3,2.8833,1.82007487117066
2017-05-14,4,4.2656,1.64858224938721
2017-05-14,5,4.5494,1.34327496220024
2017-05-14,6,4.7069,0.954450761529429
2017-05-14,7,4.8541,0.711513717001848
2017-05-14,8,4.917,0.669896573118796
2017-05-14,9,4.8501,0.669903730428955
2017-05-14,9.2,5.0016,0.669903730428955
2018-04-20,0.1,0.4552,1.75441051423147
2018-04-20,1,0.5988,1.75460184620765
2018-04-20,2,1.7897,1.75452404006679
2018-04-20,3,2.3038,1.75245483187067
2018-04-20,4,4.4444,1.72213626933434
2018-04-20,5,5.815,1.6933538959041
2018-04-20,6,4.966,1.67982993740655
2018-04-20,7,4.1091,1.55289173103274
2018-04-20,8,3.6587,1.2574103948097
2018-04-20,9,2.9414,1.25721769717093
2018-04-20,9.2,2.8294,1.25721769717093
2018-04-23,0.1,1.1247,1.81895332548526
2018-04-23,1,1.8008,1.81903797945097
2018-04-23,2,2.486,1.81450380231751
2018-04-23,3,3.3972,1.73307833512792
2018-04-23,4,4.6504,1.71054267922647
2018-04-23,5,6.5965,1.7069684322501
2018-04-23,6,7.0123,1.6459368435123
2018-04-23,7,6.3044,1.48565010832477
2018-04-23,8,5.0019,1.28962209293126
2018-04-23,9,4.6448,1.28950110298865
2018-04-23,9.2,4.6236,1.28950110298865
2018-04-30,0.1,0.2649,1.54811724211285
2018-04-30,1,0.4573,1.54832583177902
2018-04-30,2,0.6406,1.54823882434105
2018-04-30,3,1.2252,1.5390031888164
2018-04-30,4,3.2105,1.47348622167393
2018-04-30,5,5.4561,1.39425170124614
2018-04-30,6,6.1092,1.31686495673611
2018-04-30,7,7.0778,1.23734135121786
2018-04-30,8,7.1445,1.17823780211537
2018-04-30,9,7.017,1.178216671634
2018-04-30,9.2,7.262,1.178216671634
2018-05-04,0.1,0.4115,1.5317042704431
2018-05-04,1,0.7124,1.5317768267121
2018-05-04,2,0.9386,1.53182570429807
2018-05-04,3,0.9672,1.42960313031742
2018-05-04,4,0.7545,1.30768127973204
2018-05-04,5,1.7864,1.21659996124337
2018-05-04,6,2.6089,1.15145525086736
2018-05-04,7,4.882,1.09007131652738
2018-05-04,8,5.0735,1.04767327148356
2018-05-04,9,5.1037,1.04766281512762
2018-05-04,9.2,5.1143,1.04766281512762
2018-05-07,0.1,0.9537,1.55699337016009
2018-05-07,1,1.1589,1.55707288957341
2018-05-07,2,1.1654,1.55710802319509
2018-05-07,3,1.9907,1.35480093870829
2018-05-07,4,1.0863,1.17913830550713
2018-05-07,5,0.5562,1.0961206560778
2018-05-07,6,0.5774,1.04062042435549
2018-05-07,7,0.5393,0.989861839800781
2018-05-07,8,0.6622,0.95475736824636
2018-05-07,9,0.5377,0.954750792289895
2018-05-07,9.2,0.5381,0.954750792289895
2018-05-11,0.1,0.8558,1.67278639324588
2018-05-11,1,0.8232,1.67279531618152
2018-05-11,2,1.7592,1.67272735245107
2018-05-11,3,2.3378,1.31829107645647
2018-05-11,4,1.5644,1.04679634512704
2018-05-11,5,0.5054,0.956280535333214
2018-05-11,6,0.4899,0.907916570757894
2018-05-11,7,0.6404,0.866084042526124
2018-05-11,8,0.632,0.836710590800468
2018-05-11,9,0.5743,0.836706439019756
2018-05-11,9.2,0.6675,0.836706439019756
2018-05-14,0.1,0.5492,1.80559343078741
2018-05-14,1,0.8976,1.80561893183306
2018-05-14,2,1.8919,1.80552780256672
2018-05-14,3,2.7264,1.32467043622613
2018-05-14,4,2.7124,0.970125751214397
2018-05-14,5,0.7939,0.86669339564362
2018-05-14,6,0.6144,0.811707449986545
2018-05-14,7,0.6246,0.784870104597767
2018-05-14,8,0.6903,0.771573705647558
2018-05-14,9,0.6697,0.771581085513304
2018-05-14,9.2,0.6717,0.771581085513304
2018-05-17,0.1,1.6377,1.87360980566185
2018-05-17,1,2.7578,1.87361038221749
2018-05-17,2,3.9749,1.8734152313593
2018-05-17,3,3.0409,1.28902730908895
2018-05-17,4,2.8508,0.900377004430666
2018-05-17,5,0.8452,0.787652613338606
2018-05-17,6,0.6915,0.725128342079542
2018-05-17,7,0.9503,0.708570773496467
2018-05-17,8,0.8775,0.708540571666569
2018-05-17,9,1.0029,0.708557613621224
2018-05-17,9.2,0.8896,0.708557613621224
2018-05-21,0.1,1.7711,1.66593181886257
2018-05-21,1,2.495,1.6658775443791
2018-05-21,2,3.979,1.66558174039497
2018-05-21,3,3.0853,1.14971059643988
2018-05-21,4,1.4477,0.802333859856741
2018-05-21,5,0.7319,0.693539198728591
2018-05-21,6,0.7966,0.631560469003831
2018-05-21,7,0.9139,0.615781968274511
2018-05-21,8,0.829,0.615756299321597
2018-05-21,9,0.7441,0.615770800713542
2018-05-21,9.2,0.8209,0.615770800713542
2018-05-28,0.1,3.5018,1.44831666471226
2018-05-28,1,4.0598,1.44812651373477
2018-05-28,2,4.8726,1.44789866088054
2018-05-28,3,2.7133,0.953127377410532
2018-05-28,4,1.8318,0.635896797788065
2018-05-28,5,1.5326,0.540320286471558
2018-05-28,6,1.6418,0.498406320329747
2018-05-28,7,1.6984,0.491143440703876
2018-05-28,8,1.7631,0.491123797097775
2018-05-28,9,1.573,0.491134918229056
2018-05-28,9.2,1.4719,0.491134918229056
2018-06-04,0.1,1.1573,1.18684819429683
2018-06-04,1,1.5844,1.18661771004917
2018-06-04,2,1.9028,1.18627347478418
2018-06-04,3,2.5378,0.783544470326002
2018-06-04,4,1.7838,0.496994670429568
2018-06-04,5,1.2065,0.414976696559136
2018-06-04,6,1.092,0.391422320243009
2018-06-04,7,1.2313,0.391409434142793
2018-06-04,8,1.2875,0.391394538988712
2018-06-04,9,1.1704,0.391403011033784
2018-06-04,9.2,1.0062,0.391403011033784
2018-06-07,0.1,1.0538,1.19297603989563
2018-06-07,1,1.3246,1.19289564016062
2018-06-07,2,1.4331,1.19278968873556
2018-06-07,3,1.7014,1.02645957435241
2018-06-07,4,2.5246,0.66831320517163
2018-06-07,5,1.964,0.377858500744006
2018-06-07,6,1.7635,0.351244269831228
2018-06-07,7,1.7566,0.35123321484438
2018-06-07,8,1.8944,0.35122028728826
2018-06-07,9,1.6722,0.351227679575179
2018-06-07,9.2,1.74,0.351227679575179
2018-06-11,0.1,1.5546,1.46071218010533
2018-06-11,1,1.6397,1.46063932248963
2018-06-11,2,1.8858,1.4604914156276
2018-06-11,3,1.6936,0.987720807731898
2018-06-11,4,2.3986,0.532914821321674
2018-06-11,5,2.4436,0.326070261729377
2018-06-11,6,2.5908,0.303160225107933
2018-06-11,7,2.5878,0.303150881782065
2018-06-11,8,2.5986,0.303139833900319
2018-06-11,9,2.6026,0.303146139481774
2018-06-11,9.2,2.5534,0.303146139481774
2018-06-14,0.1,1.7298,1.86569875527679
2018-06-14,1,2.247,1.86555705068143
2018-06-14,2,2.2974,1.8652902105078
2018-06-14,3,2.8068,1.07861089915292
2018-06-14,4,4.1436,0.469211485879461
2018-06-14,5,1.3145,0.294149440213075
2018-06-14,6,1.1763,0.271054729864622
2018-06-14,7,1.4178,0.271046494894545
2018-06-14,8,1.3252,0.271036638930749
2018-06-14,9,1.1048,0.27104224969849
2018-06-14,9.2,1.0466,0.27104224969849
2018-06-18,0.1,0.6996,2.57517044224749
2018-06-18,1,1.2657,2.5749722016369
2018-06-18,2,2.1068,2.5745442519683
2018-06-18,3,1.8399,1.279365824667
2018-06-18,4,3.4937,0.397058287758036
2018-06-18,5,1.755,0.251642009509058
2018-06-18,6,1.4679,0.232829434031426
2018-06-18,7,1.4679,0.232822578023934
2018-06-18,8,1.5164,0.23281428321474
2018-06-18,9,1.4517,0.232819010389674
2018-06-18,9.2,1.4962,0.232819010389674
2018-06-25,0.1,2.8023,2.65240402489283
2018-06-25,1,2.8993,2.65194498721905
2018-06-25,2,4.1933,2.65122595609695
2018-06-25,3,4.9333,1.24149232471866
2018-06-25,4,3.3805,0.321949055240637
2018-06-25,5,1.5407,0.193880934227438
2018-06-25,6,1.2212,0.177338179046259
2018-06-25,7,1.0231,0.177333177844531
2018-06-25,8,1.0878,0.177327110487355
2018-06-25,9,1.019,0.177330580684424
2018-06-25,9.2,0.9139,0.177330580684424
2018-07-02,0.1,1.2697,3.42543316082387
2018-07-02,1,1.7914,3.42493466775255
2018-07-02,2,11.8398,3.42409869852714
2018-07-02,3,2.5556,1.48639990604019
2018-07-02,4,2.3413,0.258292119464159
2018-07-02,5,1.6579,0.14701298980455
2018-07-02,6,1.3223,0.133830478567223
2018-07-02,7,1.3668,0.133826862623417
2018-07-02,8,1.3142,0.133822355934744
2018-07-02,9,1.2333,0.133824926556231
2018-07-02,9.2,1.3102,0.133824926556231
2018-07-05,0.1,2.0825,3.47862574298166
2018-07-05,1,3.5059,3.47810047383423
2018-07-05,2,6.2717,3.47721106030263
2018-07-05,3,3.9021,1.48247339921172
2018-07-05,4,3.3118,0.230552128686558
2018-07-05,5,1.7671,0.129212396386982
2018-07-05,6,1.3627,0.11823816865936
2018-07-05,7,1.4234,0.11823505494537
2018-07-05,8,1.3789,0.118231124024973
2018-07-05,9,1.6013,0.118233367227512
2018-07-05,9.2,1.4355,0.118233367227512
2018-07-09,0.1,1.9895,3.44459658845072
2018-07-09,1,2.6769,3.44392810007735
2018-07-09,2,3.4412,3.44308110922873
2018-07-09,3,5.3942,2.36683259855275
2018-07-09,4,3.5099,0.910529648159222
2018-07-09,5,2.9721,0.110498002139689
2018-07-09,6,1.3789,0.0999680792750765
2018-07-09,7,1.4113,0.0999655437053078
2018-07-09,8,1.573,0.0999622644574471
2018-07-09,9,1.294,0.0999641358048501
2018-07-09,9.2,1.4113,0.0999641358048501
2018-07-16,0.1,1.8075,5.29245567588599
2018-07-16,1,2.4424,5.29179338383293
2018-07-16,2,7.412,5.29081424319613
2018-07-16,3,8.9607,3.02702208038393
2018-07-16,4,4.4197,0.935715371059891
2018-07-16,5,1.6337,0.112472887407182
2018-07-16,6,1.0271,0.0738641155085793
2018-07-16,7,0.8371,0.073862310450338
2018-07-16,8,0.8937,0.0738600043989775
2018-07-16,9,0.8977,0.0738613311792527
2018-07-16,9.2,0.829,0.0738613311792527
2018-07-19,0.1,2.4842,5.3275815588306
2018-07-19,1,2.586,5.32665232385957
2018-07-19,2,5.3156,5.3253580660701
2018-07-19,3,8.7633,2.82075055591118
2018-07-19,4,6.2212,0.77547339168783
2018-07-19,5,2.0541,0.108846552887215
2018-07-19,6,1.0302,0.0646813324583647
2018-07-19,7,1.0339,0.064679799870857
2018-07-19,8,0.8702,0.0646777845234765
2018-07-19,9,0.9607,0.0646789432926148
2018-07-19,9.2,0.8838,0.0646789432926148
2018-07-26,0.1,2.3599,5.18600062440136
2018-07-26,1,4.1489,5.18432289133625
2018-07-26,2,5.3064,5.18339354941829
2018-07-26,3,2.4039,2.37287829831209
2018-07-26,4,1.276,0.552445311081365
2018-07-26,5,0.3209,0.0983883937799658
2018-07-26,6,0.2969,0.047138320339965
2018-07-26,7,0.2688,0.0471375980154271
2018-07-26,8,0.2909,0.0471360561617788
2018-07-26,9,0.2989,0.0471369310171943
2018-07-26,9.2,0.3164,0.0471369310171943
2018-07-30,0.1,4.9475,5.18619443886509
2018-07-30,1,4.6621,5.18511908411448
2018-07-30,2,6.0797,5.18359110967099
2018-07-30,3,2.6098,2.39784917998151
2018-07-30,4,1.919,0.451709826554596
2018-07-30,5,0.6658,0.0843476991314042
2018-07-30,6,0.4849,0.0391078382910238
2018-07-30,7,0.4761,0.0391071997932498
2018-07-30,8,0.5223,0.0391059401381307
2018-07-30,9,0.4687,0.039106657822763
2018-07-30,9.2,0.4624,0.039106657822763
2018-08-02,0.1,2.41,4.78841299936404
2018-08-02,1,2.495,4.78704098090865
2018-08-02,2,3.4857,4.78599862164849
2018-08-02,3,1.3749,3.33710614007024
2018-08-02,4,2.0704,1.31544486120274
2018-08-02,5,0.5944,0.0818358222804887
2018-08-02,6,0.5378,0.0341209130261233
2018-08-02,7,0.3235,0.0341205236756485
2018-08-02,8,0.3559,0.0341193981119768
2018-08-02,9,2.0259,0.0341200361200165
2018-08-02,9.2,1.7024,0.0341200361200165
2018-08-06,0.1,2.2872,5.32755146732155
2018-08-06,1,2.4096,5.32691291327428
2018-08-06,2,2.3024,5.32609625765859
2018-08-06,3,2.0833,3.68394724981666
2018-08-06,4,2.081,1.44867171016687
2018-08-06,5,0.9666,0.0873915562624266
2018-08-06,6,1.3263,0.0290234700912624
2018-08-06,7,1.5064,0.0290231462376854
2018-08-06,8,1.3936,0.0290222246428617
2018-08-06,9,1.9229,0.0290227483857335
2018-08-06,9.2,1.3175,0.0290227483857335
2018-08-09,0.1,3.3805,5.50533916172217
2018-08-09,1,4.6826,5.5043359032102
2018-08-09,2,5.7299,5.5030978221895
2018-08-09,3,4.0437,3.26790132666762
2018-08-09,4,2.1553,1.10857212391937
2018-08-09,5,1.112,0.0917508923585731
2018-08-09,6,0.8937,0.0257318102582496
2018-08-09,7,1.2819,0.0257316157131697
2018-08-09,8,0.6632,0.0257308187873405
2018-08-09,9,0.7481,0.0257312728613691
2018-08-09,9.2,0.6875,0.0257312728613691
2018-08-10,0.1,4.6098,5.50256633044324
2018-08-10,1,5.0182,5.50174440369635
2018-08-10,2,6.4375,5.50064046579058
2018-08-10,3,5.0667,3.14330677385311
2018-08-10,4,1.9288,1.02706188705303
2018-08-10,5,1.0676,0.0955607374983354
2018-08-10,6,0.829,0.0247525393726301
2018-08-10,7,1.0878,0.024752310819321
2018-08-10,8,1.0999,0.0247515491819646
2018-08-10,9,1.0959,0.0247519838102665
2018-08-10,9.2,1.1686,0.0247519838102665
2018-08-13,0.1,4.8079,5.35303652061812
2018-08-13,1,6.1221,5.35237152938755
2018-08-13,2,7.0926,5.35135506707748
2018-08-13,3,6.3445,2.78445494142992
2018-08-13,4,2.6648,0.792820495239035
2018-08-13,5,1.0029,0.0820930317779022
2018-08-13,6,0.9462,0.0219316759079077
2018-08-13,7,0.7602,0.0219314373386084
2018-08-13,8,0.7036,0.021930785694021
2018-08-13,9,0.8613,0.0219311581953044
2018-08-13,9.2,0.8654,0.0219311581953044
2018-08-14,0.1,2.5385,5.31841685074778
2018-08-14,1,5.2766,5.31766789135869
2018-08-14,2,6.5453,5.31656789112213
2018-08-14,3,7.9853,2.68858487375886
2018-08-14,4,2.1405,0.731694509206261
2018-08-14,5,0.8497,0.0786937206994275
2018-08-14,6,0.8835,0.021090793753746
2018-08-14,7,0.8483,0.0210905365054616
2018-08-14,8,0.9003,0.0210899177925154
2018-08-14,9,3.8976,0.0210902718070846
2018-08-14,9.2,2.6463,0.0210902718070846
2018-08-16,0.1,2.4586,5.3416609346939
2018-08-16,1,3.4493,5.34092189121776
2018-08-16,2,4.9616,5.33980664618052
2018-08-16,3,8.9648,2.54091130991639
2018-08-16,4,4.5693,0.628569529751238
2018-08-16,5,1.8035,0.0733382559596527
2018-08-16,6,0.9139,0.0195660970349227
2018-08-16,7,0.8532,0.0195657353293296
2018-08-16,8,0.9826,0.0195651792171156
2018-08-16,9,2.1391,0.019565498637082
2018-08-16,9.2,2.3575,0.019565498637082
2018-08-20,0.1,3.8132,5.21526100426966
2018-08-20,1,4.3146,5.21448361433751
2018-08-20,2,4.533,5.21331979782321
2018-08-20,3,6.8661,2.31789539034754
2018-08-20,4,4.6826,0.490720872477332
2018-08-20,5,1.3627,0.0662159776446509
2018-08-20,6,0.9422,0.0169199691961933
2018-08-20,7,1.6822,0.0169196741762214
2018-08-20,8,1.1565,0.0169192068890852
2018-08-20,9,2.0744,0.0169194749451492
2018-08-20,9.2,2.2159,0.0169194749451492
2018-08-24,0.1,3.3563,4.64206932094074
2018-08-24,1,5.002,4.64148347392499
2018-08-24,2,8.3057,4.6408466767495
2018-08-24,3,9.6846,4.59739129908463
2018-08-24,4,3.7444,2.36492212048162
2018-08-24,5,1.2455,0.108627981806595
2018-08-24,6,1.0716,0.0154358716762497
2018-08-24,7,0.8371,0.0154355509735655
2018-08-24,8,0.8613,0.0154351284678645
2018-08-24,9,2.4383,0.0154353693114496
2018-08-24,9.2,2.4181,0.0154353693114496
2018-08-27,0.1,3.6393,5.40132018338533
2018-08-27,1,3.8415,5.40076835724782
2018-08-27,2,6.6276,5.40014989787589
2018-08-27,3,7.9215,4.54382361101804
2018-08-27,4,3.514,2.08552672634357
2018-08-27,5,1.662,0.112096422463673
2018-08-27,6,0.8007,0.0150209915210337
2018-08-27,7,0.6713,0.0150207062065111
2018-08-27,8,1.2738,0.0150203393511874
2018-08-27,9,2.1189,0.0150205491688265
