"DateTime","Depth","Observed_OXY_oxy","Modeled_OXY_oxy"
2016-07-07,1,216.6953125,255.989509855428
2016-07-07,2,264.1534375,255.893052895098
2016-07-07,3,274.154375,229.490026398588
2016-07-07,4,225.1578125,180.398947084619
2016-07-07,5,96.55125,141.972342606799
2016-07-07,6,215.8778125,253.502452872721
2016-07-07,7,376.21125,278.407306451538
2016-07-07,8,377.4921875,278.275223580909
2016-07-07,9,375.9384375,278.352003418636
2016-07-07,9.2,376.1721875,278.352003418636
2016-07-11,0.1,189.554375,259.413687007624
2016-07-11,1,185.384375,259.374741644598
2016-07-11,2,305.8671875,259.278176397413
2016-07-11,3,291.14875,219.856053482478
2016-07-11,4,164.3825,162.177400117046
2016-07-11,5,34.8928125,120.480714828171
2016-07-11,6,161.61875,242.556553805014
2016-07-11,7,345.21,270.298528343718
2016-07-11,8,347.1103125,270.165319050239
2016-07-11,9,346.1259375,270.242951906901
2016-07-11,9.2,346.6640625,270.242951906901
2016-07-14,0.1,164.6578125,262.224024977583
2016-07-14,1,259.129375,262.869143817215
2016-07-14,2,333.8125,262.759960280176
2016-07-14,3,299.6921875,212.196759126903
2016-07-14,4,131.783125,146.461460802426
2016-07-14,5,12.0396875,101.890353707478
2016-07-14,6,111.095625,232.829784687348
2016-07-14,7,324.395,264.147158183934
2016-07-14,8,325.6875,264.011289421045
2016-07-14,9,325.790625,264.090280608294
2016-07-14,9.2,325.836875,264.090280608294
2016-07-18,0.1,192.330625,274.843605303022
2016-07-18,1,250.9421875,275.664745991244
2016-07-18,2,331.63375,275.240547214589
2016-07-18,3,316.9009375,202.002832858705
2016-07-18,4,191.7771875,122.05637282199
2016-07-18,5,7.5259375,76.0663308835258
2016-07-18,6,288.2896875,222.79339494089
2016-07-18,7,298.7646875,255.458196107073
2016-07-18,8,299.159375,255.322740473237
2016-07-18,9,214.0134375,255.401921515551
2016-07-18,9.2,300.00375,255.401921515551
2016-07-21,0.1,195.9134375,264.99582037993
2016-07-21,1,218.298125,264.88328521032
2016-07-21,2,214.5790625,264.272261961294
2016-07-21,3,335.97,256.849429479908
2016-07-21,4,119.7903125,162.790188083232
2016-07-21,5,11.404375,55.5824568019748
2016-07-21,6,187.479375,215.882322113166
2016-07-21,7,281.4928125,248.642460448031
2016-07-21,8,284.2703125,248.508034568515
2016-07-21,9,285.0125,248.587067223357
2016-07-21,9.2,284.88875,248.587067223357
2016-07-24,0.1,262.8996875,285.759230198386
2016-07-24,1,266.6478125,285.621064522692
2016-07-24,2,131.9809375,284.879238369161
2016-07-24,3,330.8028125,255.129123332766
2016-07-24,4,103.3075,142.534282382585
2016-07-24,5,14.236875,34.0262333953432
2016-07-24,6,266.1603125,208.417499143242
2016-07-24,7,279.8315625,241.602507104664
2016-07-24,8,278.755625,241.468506798623
2016-07-24,9,277.56,241.547608203054
2016-07-24,9.2,278.2178125,241.547608203054
2016-07-25,0.1,249.189375,288.110608273961
2016-07-25,1,174.98375,288.27319461712
2016-07-25,2,344.839375,287.79489491969
2016-07-25,3,333.2425,252.304664547248
2016-07-25,4,86.8703125,135.406976445832
2016-07-25,5,3.1615625,26.6100087786536
2016-07-25,6,224.5421875,206.001645033123
2016-07-25,7,264.5140625,239.194243369762
2016-07-25,8,269.705,239.060479400236
2016-07-25,9,270.1178125,239.139567421904
2016-07-25,9.2,276.3340625,239.139567421904
2016-07-26,0.1,239.5575,284.668073606754
2016-07-26,1,237.9959375,285.000316849441
2016-07-26,2,248.2775,284.689108124783
2016-07-26,3,301.199375,247.078213024862
2016-07-26,4,163.0246875,128.416197273898
2016-07-26,5,80.6784375,19.1809966391661
2016-07-26,6,89.4071875,204.00839538441
2016-07-26,7,270.055625,238.336011668952
2016-07-26,8,273.365625,238.201610677475
2016-07-26,9,274.64125,238.281047248908
2016-07-26,9.2,274.7046875,238.281047248908
2016-07-27,0.1,225.9375,282.674884881332
2016-07-27,1,220.3125,282.72200410344
2016-07-27,2,208.125,282.196646259932
2016-07-27,3,204.0625,241.822804868348
2016-07-27,4,191.5625,122.160618935511
2016-07-27,5,177.1875,12.9180802798859
2016-07-27,6,127.1875,202.982565406697
2016-07-27,8,253.125,238.917514705754
2016-07-27,9,261.875,238.997436838475
2016-07-27,9.2,261.875,238.997436838475
2016-07-28,0.1,167.585,284.929346951765
2016-07-28,1,195.800625,284.895249516378
2016-07-28,2,201.6515625,284.327725479235
2016-07-28,3,194.7884375,238.255934160617
2016-07-28,4,184.1040625,118.103913772411
2016-07-28,5,149.9621875,9.11896017828668
2016-07-28,6,64.261875,200.760115203374
2016-07-28,7,289.8434375,240.298290574418
2016-07-28,8,292.278125,240.160612836767
2016-07-28,9,293.02625,240.241567361611
2016-07-28,9.2,291.9421875,240.241567361611
2016-08-01,0.1,188.6203125,285.572789855895
2016-08-01,1,187.5125,285.18579874779
2016-08-01,2,184.693125,284.406298619361
2016-08-01,3,211.5978125,219.574677589599
2016-08-01,4,118.8946875,103.173160021719
2016-08-01,5,40.4384375,0.685152821998948
2016-08-01,6,3.9715625,197.364801484953
2016-08-01,7,349.5028125,250.593247349928
2016-08-01,8,354.4409375,250.447611938606
2016-08-01,9,351.024375,250.532247887625
2016-08-01,9.2,354.19,250.532247887625
2016-08-08,0.1,194.5759375,285.013398796506
2016-08-08,1,194.6778125,284.861199714534
2016-08-08,2,207.5528125,284.339924983815
2016-08-08,3,215.6234375,184.337074754861
2016-08-08,4,28.955625,71.6211138602685
2016-08-08,5,5.4046875,0
2016-08-08,6,7.239375,210.075636543832
2016-08-08,7,415.8965625,268.155809328554
2016-08-08,8,422.98625,268.005196204637
2016-08-08,9,423.3,268.092646755771
2016-08-08,9.2,422.413125,268.092646755771
2016-08-11,0.1,180.7171875,282.301112979942
2016-08-11,1,190.885,282.908200506418
2016-08-11,2,201.031875,283.034669562633
2016-08-11,3,99.6246875,168.561753277813
2016-08-11,4,21.8765625,57.8635357906666
2016-08-11,5,2.9084375,0
2016-08-11,6,2.7053125,214.967368001687
2016-08-11,7,450.8109375,275.015398797084
2016-08-11,8,453.329375,274.862509233743
2016-08-11,9,453.543125,274.951226443707
2016-08-11,9.2,452.645,274.951226443707
2016-08-15,0.1,189.3040625,265.272130957045
2016-08-15,1,183.130625,265.22055415406
2016-08-15,2,195.418125,264.798031013984
2016-08-15,3,142.9625,138.956892206663
2016-08-15,4,23.675,37.9576921097753
2016-08-15,5,2.9071875,0
2016-08-15,6,7.3403125,225.891254820453
2016-08-15,7,465.1759375,283.290761752575
2016-08-15,8,472.0784375,283.138414419832
2016-08-15,9,474.5928125,283.227368575255
2016-08-15,9.2,474.9784375,283.227368575255
2016-08-18,0.1,197.99875,265.704285922589
2016-08-18,1,211.19125,265.633551752733
2016-08-18,2,195.0521875,265.211910002046
2016-08-18,3,242.1840625,121.54074849645
2016-08-18,4,21.4128125,22.0500079061516
2016-08-18,5,4.1440625,0
2016-08-18,6,65.8890625,228.763102709725
2016-08-18,7,486.9559375,289.315661249208
2016-08-18,8,491.323125,289.160289967176
2016-08-18,9,487.373125,289.250755007907
2016-08-18,9.2,486.459375,289.250755007907
2016-08-23,0.1,158.0103125,244.03746507163
2016-08-23,1,199.2384375,243.189663557329
2016-08-23,2,199.6853125,242.002757288909
2016-08-23,3,205.896875,240.951993516291
2016-08-23,4,11.028125,139.014122118349
2016-08-23,5,3.258125,0
2016-08-23,6,124.79,237.038874697906
2016-08-23,7,490.423125,298.527006684896
2016-08-23,8,499.0903125,298.369572440938
2016-08-23,9,499.350625,298.461374643173
2016-08-23,9.2,499.7665625,298.461374643173
2016-08-26,0.1,237.6434375,272.584860514589
2016-08-26,1,156.223125,272.353085485993
2016-08-26,2,201.44875,271.629490851195
2016-08-26,3,196.36125,250.758344023231
2016-08-26,4,209.70875,132.871908757225
2016-08-26,5,123.9584375,0
2016-08-26,6,500.1428125,244.429469044902
2016-08-26,7,501.5609375,303.805077866093
2016-08-26,8,520.0746875,303.648408318574
2016-08-26,9,512.8953125,303.740182833207
2016-08-26,9.2,512.9375,303.740182833207
2016-09-02,0.1,208.4440625,272.649442566668
2016-09-02,1,194.583125,273.230980108633
2016-09-02,2,200.4875,273.408265147999
2016-09-02,3,206.7196875,219.27099420902
2016-09-02,4,10.829375,105.714422225242
2016-09-02,5,3.13125,0
2016-09-02,6,302.8053125,235.473980799732
2016-09-02,7,472.71875,294.395204626277
2016-09-02,8,475.9075,294.23503582321
2016-09-02,9,476.34875,294.328650787144
2016-09-02,9.2,475.1090625,294.328650787144
2016-09-06,0.1,204.2328125,274.827451710098
2016-09-06,1,197.05375,274.273925103184
2016-09-06,2,208.52,273.092984086489
2016-09-06,3,232.4303125,269.84917988126
2016-09-06,4,42.9109375,151.460748952373
2016-09-06,5,3.3871875,0
2016-09-06,6,387.3371875,234.572041089196
2016-09-06,7,464.5803125,285.795773007788
2016-09-06,8,467.1846875,285.637931053878
2016-09-06,9,463.9846875,285.730987361407
2016-09-06,9.2,465.095,285.730987361407
2016-09-09,0.1,266.7775,275.14794624363
2016-09-09,1,279.673125,275.346893577763
2016-09-09,2,286.1590625,275.154938117371
2016-09-09,3,201.3728125,262.940454743901
2016-09-09,4,7.5128125,141.266848665549
2016-09-09,5,1.706875,0
2016-09-09,6,428.7515625,232.952750873421
2016-09-09,7,462.6559375,279.632566901874
2016-09-09,8,465.4184375,279.476442598519
2016-09-09,9,464.915,279.568983136268
2016-09-09,9.2,464.36,279.568983136268
2016-09-16,0.1,265.8265625,274.786284585176
2016-09-16,1,223.805625,274.997323626202
2016-09-16,2,206.7771875,274.843439376767
2016-09-16,3,209.466875,265.615942670924
2016-09-16,4,116.4253125,141.709424660974
2016-09-16,5,7.8734375,0
2016-09-16,6,305.6525,229.789838674364
2016-09-16,7,395.2075,265.161192447268
2016-09-16,8,398.2328125,265.01104204207
2016-09-16,9,398.3809375,265.101406599203
2016-09-16,9.2,398.59125,265.101406599203
2016-09-17,0.1,227.27875,272.777188270342
2016-09-17,1,256.025,272.663773115425
2016-09-17,2,241.223125,272.229041703544
2016-09-17,3,144.8571875,266.645515362517
2016-09-17,4,9.1925,143.706194341891
2016-09-17,5,2.49375,0
2016-09-17,6,354.3684375,229.083763852495
2016-09-17,7,390.396875,262.959250422891
2016-09-17,8,393.009375,262.809894164148
2016-09-17,9,394.9215625,262.899982281481
2016-09-17,9.2,394.1359375,262.899982281481
2016-09-20,0.1,257.1875,274.653445468547
2016-09-20,1,255.3125,274.628373193032
2016-09-20,2,257.5,274.270376100945
2016-09-20,3,253.75,265.572726234069
2016-09-20,4,252.8125,141.035331336653
2016-09-20,5,19.6875,0
2016-09-20,6,235.9375,220.939834238487
2016-09-20,8,329.6875,256.481855029075
2016-09-20,9,333.4375,256.572970323041
2016-09-20,9.2,333.4375,256.572970323041
2016-09-27,0.1,237.2646875,273.351147276714
2016-09-27,1,188.2246875,273.409405239431
2016-09-27,2,177.5109375,273.025777804878
2016-09-27,3,173.5575,264.479528557436
2016-09-27,4,139.716875,154.229448914271
2016-09-27,5,6.9728125,0
2016-09-27,6,218.9,207.955812741115
2016-09-27,7,246.0646875,241.234597498741
2016-09-27,8,249.1125,241.082597458535
2016-09-27,9,248.3665625,241.173885628097
2016-09-27,9.2,248.183125,241.173885628097
2016-09-30,0.1,188.309375,267.923765176746
2016-09-30,1,181.9996875,267.415770543096
2016-09-30,2,164.47375,266.860426741856
2016-09-30,3,166.564375,259.783602737279
2016-09-30,4,93.7696875,158.399725496999
2016-09-30,5,180.9525,0.181441649758625
2016-09-30,6,179.754375,102.872985924058
2016-09-30,7,237.538125,239.389066659816
2016-09-30,8,237.47875,251.387892766064
2016-09-30,9,237.0825,251.48843442428
2016-09-30,9.2,237.40125,251.48843442428
2016-10-05,0.1,191.3265625,275.204872018233
2016-10-05,1,209.124375,274.381975101374
2016-10-05,2,210.875,273.289259055475
2016-10-05,3,186.0028125,272.328608524512
2016-10-05,4,140.5059375,262.77302771848
2016-10-05,5,132.429375,186.001314827273
2016-10-05,6,70.84625,84.050131673601
2016-10-05,7,2.7796875,252.926370310721
2016-10-05,8,88.5396875,292.690753470191
2016-10-05,9,156.6178125,292.794548897689
2016-10-05,9.2,156.973125,292.794548897689
2016-10-06,0.1,163.00875,277.672810369913
2016-10-06,1,180.1203125,277.052957350245
2016-10-06,2,162.7603125,276.49003843018
2016-10-06,3,208.656875,276.083270285591
2016-10-06,4,207.9003125,272.378353745168
2016-10-06,5,132.7059375,177.428465920482
2016-10-06,6,90.055,82.0091829491298
2016-10-06,7,31.5971875,254.942147028773
2016-10-06,8,48.4584375,299.209644885306
2016-10-06,9,64.5625,299.312374839244
2016-10-06,9.2,63.40875,299.312374839244
2016-10-07,0.1,172.3309375,279.670355066475
2016-10-07,1,176.30625,279.141602805584
2016-10-07,2,189.673125,278.627680571806
2016-10-07,3,223.1565625,278.532609405243
2016-10-07,4,205.2996875,274.551235980026
2016-10-07,5,168.34625,172.508211529631
2016-10-07,6,158.7190625,80.3841231296768
2016-10-07,7,118.126875,254.25311281814
2016-10-07,8,117.1053125,304.65959527804
2016-10-07,9,112.1909375,304.76318035947
2016-10-07,9.2,112.8709375,304.76318035947
2016-10-11,0.1,178.5334375,290.194421223274
2016-10-11,1,205.7890625,289.177139783626
2016-10-11,2,201.545,288.448818884855
2016-10-11,3,200.53375,288.34769418605
2016-10-11,4,232.57875,288.211624838063
2016-10-11,5,224.1496875,287.897124338276
2016-10-11,6,233.648125,194.885691129939
2016-10-11,7,234.3878125,238.653804345843
2016-10-11,8,235.446875,289.641523839014
2016-10-11,9,232.1415625,289.74303966333
2016-10-11,9.2,231.4590625,289.74303966333
2016-10-14,0.1,239.21625,294.986300602429
2016-10-14,1,219.7003125,293.589706420131
2016-10-14,2,208.5128125,292.482892718048
2016-10-14,3,230.95875,292.211768414271
2016-10-14,4,242.9128125,291.715305242141
2016-10-14,5,233.46625,287.815532198554
2016-10-14,6,238.719375,187.608114727435
2016-10-14,7,241.981875,248.940282135403
2016-10-14,8,242.6390625,306.587187828528
2016-10-14,9,243.075,306.686127169356
2016-10-14,9.2,243.168125,306.686127169356
2016-11-04,0.1,204.7375,304.259121394857
2016-11-04,1,235.274375,304.344053100318
2016-11-04,2,238.700625,304.33019168801
2016-11-04,3,266.919375,300.710035142711
2016-11-04,4,229.2390625,289.674816692618
2016-11-04,5,222.4828125,277.632527399727
2016-11-04,6,222.250625,282.389826701324
2016-11-04,7,200.288125,298.394562997819
2016-11-04,8,181.6834375,363.829096696883
2016-11-04,9,156.71,363.910473340485
2016-11-04,9.2,152.279375,363.910473340485
2016-11-11,0.1,271.3515625,323.436137245137
2016-11-11,1,274.83,321.83475066767
2016-11-11,2,273.605625,321.042930886903
2016-11-11,3,268.88875,320.831951887514
2016-11-11,4,261.05625,320.56811363165
2016-11-11,5,261.9259375,320.099719962035
2016-11-11,6,260.876875,319.666254939872
2016-11-11,7,261.188125,319.544757727605
2016-11-11,8,263.3496875,319.346008316622
2016-11-11,9,264.53625,319.459495141238
2016-11-11,9.2,264.2875,319.459495141238
2016-12-02,0.1,278.6459375,349.202242138979
2016-12-02,1,266.1609375,348.720745409586
2016-12-02,2,264.3178125,348.700041913731
2016-12-02,3,318.203125,348.659097857284
2016-12-02,4,315.623125,348.589826660712
2016-12-02,5,307.0059375,348.501437784304
2016-12-02,6,304.1546875,348.50034537676
2016-12-02,7,302.0890625,348.413605363889
2016-12-02,8,299.21,346.291989078954
2016-12-02,9,298.769375,344.938406897744
2016-12-02,9.2,299.0490625,344.938406897744
2017-02-06,0.1,390.9375,403.290528561274
2017-02-06,1,393.125,402.592701409632
2017-02-06,2,393.75,402.587733859278
2017-02-06,3,392.8125,402.585813189342
2017-02-06,4,392.5,402.549613986007
2017-02-06,5,391.25,402.49615639973
2017-02-06,6,390.9375,402.491711190815
2017-02-06,8,390.625,401.690976087609
2017-02-06,9,391.5625,401.088906376406
2017-02-06,9.2,391.5625,401.088906376406
2017-02-27,0.1,356.5625,356.664486745161
2017-02-27,1,360,355.159198176379
2017-02-27,2,360.3125,355.071439628141
2017-02-27,3,365.625,354.983307439699
2017-02-27,4,363.75,354.89496620102
2017-02-27,5,351.5625,354.635035780544
2017-02-27,6,336.875,354.528997572271
2017-02-27,8,326.875,351.229513849654
2017-02-27,9,316.25,349.302550804012
2017-02-27,9.2,316.25,349.302550804012
2017-03-12,0.1,267.35375,372.36102657359
2017-03-12,1,267.5025,371.968154247626
2017-03-12,2,258.471875,371.719063418924
2017-03-12,3,238.9928125,371.698258276434
2017-03-12,4,253.8165625,371.541528060623
2017-03-12,5,235.5215625,371.381576551598
2017-03-12,6,224.925,371.32960370478
2017-03-12,7,252.80125,371.194342329465
2017-03-12,8,285.1784375,370.944891212701
2017-03-12,9,247.7759375,371.01518452762
2017-03-12,9.2,243.6328125,371.01518452762
2017-03-13,0.1,340,375.421964531997
2017-03-13,2,333.125,373.874827275216
2017-03-13,4,328.75,373.589262268633
2017-03-13,5,327.8125,373.46160455693
2017-03-13,6,323.4375,373.409298182248
2017-03-13,8,312.5,372.889441027833
2017-03-13,9,306.25,372.942076150516
2017-03-13,9.2,306.25,372.942076150516
2017-03-26,0.1,319.86875,364.521744357532
2017-03-26,1,272.513125,365.758850956743
2017-03-26,2,244.768125,368.496390201222
2017-03-26,3,257.9140625,370.50207479082
2017-03-26,4,265.365625,374.125771480322
2017-03-26,5,284.81875,381.823801807355
2017-03-26,6,275.496875,387.404475889452
2017-03-26,7,296.206875,387.308554353376
2017-03-26,8,303.24375,387.213399053992
2017-03-26,9,297.1946875,387.264010886482
2017-03-26,9.2,295.064375,387.264010886482
2017-03-27,0.1,312.5,352.603606713595
2017-03-27,1,356.25,353.77494803041
2017-03-27,2,360,360.542868143436
2017-03-27,3,365.625,369.323001434344
2017-03-27,4,362.5,370.925342678522
2017-03-27,5,346.5625,377.726303234
2017-03-27,6,339.6875,383.040568239226
2017-03-27,8,328.125,382.876881617473
2017-03-27,9,323.75,382.91640304682
2017-03-27,9.2,323.75,382.91640304682
2017-04-09,0.1,286.45375,347.552825774714
2017-04-09,1,239.696875,346.986065586588
2017-04-09,2,228.856875,346.974559189274
2017-04-09,3,235.50875,346.887414120307
2017-04-09,4,254.2853125,346.827875284038
2017-04-09,5,246.0696875,346.544563790666
2017-04-09,6,263.0596875,346.376228668529
2017-04-09,7,265.4015625,344.412251312634
2017-04-09,8,286.645,332.066768052408
2017-04-09,9,255.3840625,319.099445455301
2017-04-09,9.2,251.63,319.099445455301
2017-04-10,0.1,308.4375,347.872121448926
2017-04-10,1,309.6875,347.847682079097
2017-04-10,2,312.1875,347.824567228589
2017-04-10,3,312.5,347.708312748464
2017-04-10,4,303.75,347.064942493888
2017-04-10,5,298.125,345.542373233402
2017-04-10,6,287.1875,344.554686284686
2017-04-10,8,280.3125,325.978592021162
2017-04-10,9,260.9375,312.94362190483
2017-04-10,9.2,260.9375,312.94362190483
2017-04-16,0.1,267.7590625,323.060632828988
2017-04-16,1,295.225,323.454677917937
2017-04-16,2,323.933125,325.360973451844
2017-04-16,3,310.925,331.921225906581
2017-04-16,4,297.9309375,341.217642191508
2017-04-16,5,263.9646875,331.264109834487
2017-04-16,6,251.7409375,323.231056723596
2017-04-16,7,220.150625,311.832155873113
2017-04-16,8,223.4940625,292.565191560426
2017-04-16,9,212.45625,277.828378443694
2017-04-16,9.2,211.061875,277.828378443694
2017-04-17,0.1,280.9375,315.297809064419
2017-04-17,2,313.4375,317.935093000409
2017-04-17,4,314.375,339.254058251367
2017-04-17,5,299.375,328.886750622865
2017-04-17,6,264.0625,319.774454361247
2017-04-17,8,240.625,287.992388118759
2017-04-17,9,240.625,272.921947122497
2017-04-17,9.2,240.625,272.921947122497
2017-04-23,0.1,262.580625,305.972237925734
2017-04-23,1,257.1071875,305.864452401138
2017-04-23,2,320.865625,306.374459141502
2017-04-23,3,314.475625,312.584361488781
2017-04-23,4,280.1434375,328.009661222413
2017-04-23,5,281.34625,312.927360350706
2017-04-23,6,280.5175,298.753251432535
2017-04-23,7,289.1490625,287.193294409007
2017-04-23,8,289.19375,440.314108684288
2017-04-23,9,289.3203125,637.184092717915
2017-04-23,9.2,289.3359375,637.184092717915
2017-04-30,0.1,276.2903125,297.991291471486
2017-04-30,1,289.19,299.478137860262
2017-04-30,2,291.439375,299.639495569358
2017-04-30,3,256.2703125,311.301164807344
2017-04-30,4,240.72125,309.791474711948
2017-04-30,5,296.650625,293.013284797379
2017-04-30,6,296.7359375,282.596186918202
2017-04-30,7,296.765625,294.614718097365
2017-04-30,8,297.4425,632.658359109369
2017-04-30,9,295.505625,1033.91195702214
2017-04-30,9.2,295.716875,1033.91195702214
2017-05-01,0.1,252.5,287.750961639088
2017-05-01,2,300,289.378687392841
2017-05-01,4,270.9375,307.311097535396
2017-05-01,5,301.875,290.122787209218
2017-05-01,6,310.9375,279.62586154137
2017-05-01,8,310.9375,550.602272351443
2017-05-01,9,310.9375,763.312518886304
2017-05-01,9.2,310.9375,763.312518886304
2017-05-04,0.1,265.4459375,301.637337033686
2017-05-04,1,279.4290625,300.917018762284
2017-05-04,2,291.8378125,300.332608062807
2017-05-04,3,260.481875,300.225134789536
2017-05-04,4,249.1,294.941635425577
2017-05-04,5,300.4640625,282.540547568057
2017-05-04,6,301.4840625,274.914238235898
2017-05-04,7,302.025625,429.319196750658
2017-05-04,8,302.07375,471.376877322592
2017-05-04,9,302.578125,471.428220313945
2017-05-04,9.2,302.919375,471.428220313945
2017-05-07,0.1,267.978125,309.92049630143
2017-05-07,1,267.5425,308.755645410299
2017-05-07,2,262.7678125,308.303818579507
2017-05-07,3,238.7628125,308.175259226893
2017-05-07,4,293.525,302.85225180815
2017-05-07,5,296.513125,283.839214800945
2017-05-07,6,297.7621875,272.218187930978
2017-05-07,7,298.9759375,443.571886084696
2017-05-07,8,298.054375,492.222992569363
2017-05-07,9,298.385625,492.275797559747
2017-05-07,9.2,298.4203125,492.275797559747
2017-05-08,0.1,268.75,315.296805064593
2017-05-08,1,267.8125,314.14647091882
2017-05-08,2,266.875,313.813318422786
2017-05-08,3,247.8125,313.669456640938
2017-05-08,4,239.0625,313.287629130224
2017-05-08,5,284.6875,291.249930353294
2017-05-08,6,289.0625,272.311226176046
2017-05-08,8,291.875,497.967247173515
2017-05-08,9,293.125,498.020163295604
2017-05-08,9.2,293.125,498.020163295604
2017-05-09,0.1,280.2803125,318.247054839425
2017-05-09,1,267.975,317.771706788528
2017-05-09,2,242.6440625,317.399341148653
2017-05-09,3,226.845,317.160300872849
2017-05-09,4,281.524375,316.655707807836
2017-05-09,5,298.051875,293.166982198207
2017-05-09,6,297.970625,271.966728771114
2017-05-09,7,297.284375,455.7986168931
2017-05-09,8,296.7171875,505.551384401101
2017-05-09,9,296.2228125,505.604372424164
2017-05-09,9.2,295.8,505.604372424164
2017-05-14,0.1,279.079375,308.585577926125
2017-05-14,1,279.4815625,308.647079972424
2017-05-14,2,260.9984375,310.195868902492
2017-05-14,3,214.665,312.333825477846
2017-05-14,4,243.7865625,309.261210151862
2017-05-14,5,291.249375,282.73736138138
2017-05-14,6,291.73625,259.929203356495
2017-05-14,7,292.6878125,489.60674351341
2017-05-14,8,292.7796875,557.599917913769
2017-05-14,9,292.3909375,557.654612417357
2017-05-14,9.2,292.4659375,557.654612417357
2017-05-15,0.1,272.8125,307.661106997441
2017-05-15,1,277.5,307.962626350016
2017-05-15,2,276.5625,307.962464932604
2017-05-15,3,259.375,309.296201014616
2017-05-15,4,224.6875,306.602870446819
2017-05-15,5,284.6875,280.448906523404
2017-05-15,6,290.9375,259.320558134998
2017-05-15,8,290.3125,564.398441485427
2017-05-15,9,290.9375,564.453097173446
2017-05-15,9.2,290.9375,564.453097173446
2017-05-18,0.1,269.6875,297.610706178046
2017-05-18,1,266.5625,298.3856254396
2017-05-18,2,304.375,298.510711989637
2017-05-18,3,270.3125,301.753745487225
2017-05-18,4,228.75,299.110818248537
2017-05-18,5,272.8125,272.158142174424
2017-05-18,6,293.75,254.088423400494
2017-05-18,8,297.1875,589.293288293702
2017-05-18,9,297.5,589.347989009596
2017-05-18,9.2,297.8125,589.347989009596
2017-05-22,0.1,289.0625,280.148097676064
2017-05-22,1,282.5,280.355331795789
2017-05-22,2,312.1875,280.277061544259
2017-05-22,3,311.25,287.804090937866
2017-05-22,4,245.625,288.015137152231
2017-05-22,5,308.125,260.64777816682
2017-05-22,6,322.8125,247.070665581121
2017-05-22,8,324.375,619.491432066342
2017-05-22,9,322.8125,619.547502494678
2017-05-22,9.2,322.8125,619.547502494678
2017-05-25,0.1,275,283.094214342904
2017-05-25,1,274.6875,282.473229438485
2017-05-25,2,290.625,282.129350346279
2017-05-25,3,287.1875,285.009464647223
2017-05-25,4,308.4375,279.271420309923
2017-05-25,5,272.8125,252.114992176375
2017-05-25,6,302.1875,242.271269108098
2017-05-25,8,304.6875,639.132276540369
2017-05-25,9,303.75,639.188708864289
2017-05-25,9.2,303.75,639.188708864289
2017-05-29,0.1,272.1875,291.553057054683
2017-05-29,1,273.125,291.70832994625
2017-05-29,2,302.5,291.715217334381
2017-05-29,3,275.625,286.786516337183
2017-05-29,4,210,268.981231549636
2017-05-29,5,279.0625,241.170928104591
2017-05-29,6,290.625,234.043970423188
2017-05-29,8,298.4375,668.317582757466
2017-05-29,9,296.875,668.373941356875
2017-05-29,9.2,296.875,668.373941356875
2017-05-30,0.1,282.1875,290.633045536435
2017-05-30,1,273.4375,290.816135388122
2017-05-30,2,271.25,290.838175202857
2017-05-30,3,271.25,285.243968263069
2017-05-30,4,269.0625,266.485286063589
2017-05-30,5,266.25,237.489555627871
2017-05-30,6,255,230.077653855629
2017-05-30,7,294.6875,580.921542802731
2017-05-30,8,293.125,679.779469144047
2017-05-30,9,296.25,679.835920103996
2017-05-30,9.2,296.25,679.835920103996
2017-06-01,0.1,275,286.953126471158
2017-06-01,1,297.5,287.021430634478
2017-06-01,2,299.6875,286.918589845277
2017-06-01,3,293.125,281.068780933051
2017-06-01,4,266.25,261.158108291381
2017-06-01,5,256.5625,230.199356916896
2017-06-01,6,213.75,385.111634517885
2017-06-01,7,302.1875,385.946179994988
2017-06-01,8,313.4375,385.850530983079
2017-06-01,9,314.0625,385.90791950005
2017-06-01,9.2,314.0625,385.90791950005
2017-06-05,0.1,258.75,284.818513984417
2017-06-05,1,263.4375,284.933524091312
2017-06-05,2,262.8125,284.733328983745
2017-06-05,3,297.5,274.081423440579
2017-06-05,4,256.25,250.158666601563
2017-06-05,5,225.625,215.915913216599
2017-06-05,6,197.5,386.933396642847
2017-06-05,8,311.25,389.188584837851
2017-06-05,9,317.5,389.24692674825
2017-06-05,9.2,317.5,389.24692674825
2017-06-08,0.1,278.125,284.461136175012
2017-06-08,1,280.3125,284.511127560973
2017-06-08,2,278.4375,284.345915855859
2017-06-08,3,312.5,269.41581927475
2017-06-08,4,269.0625,241.333894718718
2017-06-08,5,194.6875,205.128462073528
2017-06-08,6,312.5,390.025553768048
2017-06-08,8,325,391.319798398825
2017-06-08,9,328.125,391.378561417881
2017-06-08,9.2,328.125,391.378561417881
2017-06-12,0.1,273.75,289.544098956499
2017-06-12,1,273.4375,289.700119504181
2017-06-12,2,299.375,289.555205317216
2017-06-12,3,337.8125,264.626179040638
2017-06-12,4,280.625,229.09619079964
2017-06-12,5,176.875,189.946901707873
2017-06-12,6,318.75,394.081446090216
2017-06-12,8,329.375,393.888388948248
2017-06-12,9,332.1875,393.947385175384
2017-06-12,9.2,332.1875,393.947385175384
2017-06-19,0.1,271.5625,271.51005449063
2017-06-19,1,297.5,273.329666374078
2017-06-19,2,321.25,272.990111064739
2017-06-19,3,312.5,243.179046329501
2017-06-19,4,251.875,204.631409121355
2017-06-19,5,128.125,161.739907114403
